Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Churn_Numeric,Age_binned
C8087,31,Female,Married,Urban,Bachelor's,Employed,Third Party,9,5,1,206629,2,4,0,Phone,Online,5,29,5,02-06-2015,31-12-2023,23-10-2020,03-02-2018,10,Hatchback,8232,0.0,0.0,"(28.0, 38.0]"
C8088,31,Female,Married,Rural,Bachelor's,Unemployed,Third Party,9,5,2,27716,2,3,0,Phone,Cheque,1,26,9,21-05-2021,31-12-2023,30-10-2022,08-09-2023,1,Sedan,10915,0.0,0.0,"(28.0, 38.0]"
C8089,27,Female,Single,Urban,Bachelor's,Employed,Comprehensive,4,3,0,248956,1,3,0,Phone,Credit Card,6,26,7,28-03-2018,27-03-2022,2000-01-01 00:00:00,20-11-2020,7,Sedan,9060,0.0,0.0,"(17.999, 28.0]"
C8090,29,Male,Married,Urban,Diploma,Unemployed,Comprehensive,4,2,1,466871,2,2,2,In-Person,Online,3,28,9,05-04-2021,31-12-2023,25-07-2022,20-04-2022,14,Hatchback,7285,0.0,0.0,"(28.0, 38.0]"
C8091,55,Male,Married,Rural,Master's,Employed,Comprehensive,5,4,0,382956,0,4,0,Phone,Online,8,18,4,01-02-2016,30-01-2021,2000-01-01 00:00:00,28-03-2017,8,Hatchback,5785,0.0,0.0,"(48.0, 59.0]"
C8092,61,Female,Married,Rural,Bachelor's,Self-Employed,Third Party,8,5,3,325676,2,1,0,Email,Cash,6,10,4,30-12-2015,28-12-2023,07-10-2016,27-08-2018,8,Sedan,6243,0.0,0.0,"(59.0, 69.0]"
C8093,63,Female,Married,Rural,Master's,Employed,Third Party,4,4,0,478408,0,4,1,Phone,Credit Card,6,11,7,31-05-2021,31-12-2023,2000-01-01 00:00:00,01-05-2023,14,Hatchback,6681,0.0,0.0,"(59.0, 69.0]"
C8094,51,Female,Single,Urban,Master's,Employed,Comprehensive,9,0,3,254422,1,3,1,In-Person,Online,6,23,9,28-08-2023,31-12-2023,17-11-2023,19-12-2023,0,Hatchback,11104,1.0,1.0,"(48.0, 59.0]"
C8095,58,Female,Married,Rural,Bachelor's,Employed,Comprehensive,3,5,3,395615,0,4,0,Email,Online,7,3,5,05-01-2017,05-01-2020,14-08-2018,06-08-2018,14,Hatchback,11334,1.0,1.0,"(48.0, 59.0]"
C8096,27,Female,Married,Rural,Bachelor's,Self-Employed,Comprehensive,9,0,0,277198,1,1,1,In-Person,Cheque,3,7,8,07-08-2019,31-12-2023,2000-01-01 00:00:00,29-03-2020,13,Hatchback,11393,0.0,0.0,"(17.999, 28.0]"
C8097,34,Female,Single,Urban,Master's,Employed,Comprehensive,1,4,3,140660,3,1,2,Phone,Cheque,2,18,0,18-10-2019,17-10-2020,10-03-2020,01-04-2020,14,Hatchback,16496,0.0,0.0,"(28.0, 38.0]"
C8098,34,Female,Married,Urban,Master's,Self-Employed,Third Party,8,1,3,385513,3,1,1,Phone,Cash,8,20,6,29-11-2020,31-12-2023,07-01-2023,30-09-2022,14,Sedan,12821,0.0,0.0,"(28.0, 38.0]"
C8099,20,Male,Married,Metro,High School,Employed,Third Party,7,5,4,191715,3,3,1,Phone,Online,2,14,9,23-02-2019,31-12-2023,02-09-2023,01-06-2019,11,SUV,15128,0.0,0.0,"(17.999, 28.0]"
C8100,48,Female,Single,Urban,Master's,Employed,Own Damage,8,1,3,429846,3,4,1,Phone,Cash,2,19,2,06-01-2016,31-12-2023,23-07-2019,12-09-2019,4,Luxury,41007,0.0,0.0,"(38.0, 48.0]"
C8101,68,Female,Married,Metro,Bachelor's,Unemployed,Third Party,2,5,0,346044,2,1,2,In-Person,Cheque,3,12,7,11-02-2022,31-12-2023,2000-01-01 00:00:00,23-12-2023,10,Hatchback,15707,0.0,0.0,"(59.0, 69.0]"
C8102,18,Male,Single,Metro,High School,Employed,Third Party,7,5,2,79705,0,4,2,Phone,Online,0,22,1,25-06-2023,31-12-2023,14-12-2023,19-12-2023,13,Luxury,37156,0.0,0.0,"(17.999, 28.0]"
C8103,29,Male,Married,Metro,Bachelor's,Self-Employed,Comprehensive,4,3,2,484010,2,1,2,In-Person,Cash,9,11,1,02-03-2022,31-12-2023,05-08-2023,03-01-2023,10,Sedan,7764,0.0,0.0,"(28.0, 38.0]"
C8104,56,Male,Single,Urban,Bachelor's,Self-Employed,Third Party,1,3,0,388289,0,4,0,Email,Credit Card,8,8,6,14-03-2019,13-03-2020,2000-01-01 00:00:00,05-11-2019,1,Luxury,26119,0.0,0.0,"(48.0, 59.0]"
C8105,21,Male,Single,Urban,High School,Employed,Third Party,3,2,2,49206,2,3,1,Phone,Cash,4,4,9,19-11-2016,19-11-2019,27-04-2018,20-05-2018,9,Hatchback,5527,1.0,1.0,"(17.999, 28.0]"
C8106,59,Male,Married,Urban,Master's,Self-Employed,Comprehensive,5,4,3,62866,0,2,2,In-Person,Online,7,11,1,09-10-2022,31-12-2023,11-08-2023,03-04-2023,6,SUV,11219,0.0,0.0,"(48.0, 59.0]"
C8107,30,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,4,5,2,303159,2,4,1,In-Person,Online,6,21,0,02-12-2020,31-12-2023,16-06-2022,25-02-2023,0,Hatchback,11076,0.0,0.0,"(28.0, 38.0]"
C8108,51,Male,Single,Urban,Master's,Employed,Comprehensive,8,1,4,410098,3,4,2,Phone,Online,4,3,0,28-09-2016,31-12-2023,29-07-2017,28-12-2022,3,Hatchback,14144,1.0,1.0,"(48.0, 59.0]"
C8109,59,Male,Married,Urban,Master's,Employed,Comprehensive,2,0,0,454733,0,3,2,In-Person,Credit Card,6,22,5,29-12-2017,29-12-2019,2000-01-01 00:00:00,01-02-2019,7,Sedan,17371,0.0,0.0,"(48.0, 59.0]"
C8110,38,Female,Single,Urban,Master's,Employed,Own Damage,8,2,1,196501,1,1,2,Email,Online,2,8,5,21-08-2017,31-12-2023,29-05-2019,01-10-2017,10,Sedan,7502,0.0,0.0,"(28.0, 38.0]"
C8111,39,Male,Married,Metro,Bachelor's,Employed,Comprehensive,5,3,3,428743,0,2,1,Phone,Cash,0,10,1,29-12-2018,28-12-2023,05-11-2019,10-09-2023,3,Hatchback,12526,0.0,0.0,"(38.0, 48.0]"
C8112,21,Male,Single,Rural,High School,Employed,Comprehensive,2,1,2,20772,1,3,1,In-Person,Credit Card,5,25,8,19-12-2015,18-12-2017,11-10-2017,08-05-2017,10,Hatchback,7078,0.0,0.0,"(17.999, 28.0]"
C8113,35,Male,Married,Urban,Master's,Self-Employed,Comprehensive,8,5,1,351747,2,1,0,Email,Cheque,6,16,5,10-04-2023,31-12-2023,16-11-2023,19-05-2023,14,Sedan,9777,0.0,0.0,"(28.0, 38.0]"
C8114,22,Male,Single,Rural,High School,Employed,Third Party,1,5,4,128215,0,3,0,In-Person,Online,9,10,2,27-08-2020,27-08-2021,08-02-2021,16-02-2021,8,Hatchback,19612,0.0,0.0,"(17.999, 28.0]"
C8115,36,Male,Single,Metro,Bachelor's,Employed,Comprehensive,5,1,2,140619,2,2,1,In-Person,Credit Card,3,13,8,20-05-2023,31-12-2023,09-12-2023,05-07-2023,12,Sedan,8387,0.0,0.0,"(28.0, 38.0]"
C8116,19,Female,Single,Urban,High School,Employed,Comprehensive,1,3,4,318341,1,1,2,Phone,Cheque,7,22,0,05-06-2022,05-06-2023,29-08-2022,13-09-2022,10,Sedan,10231,0.0,0.0,"(17.999, 28.0]"
C8117,29,Female,Married,Metro,Diploma,Employed,Own Damage,1,3,3,35277,1,1,0,In-Person,Online,8,24,0,02-05-2021,02-05-2022,28-04-2022,23-12-2021,9,Sedan,6691,0.0,0.0,"(28.0, 38.0]"
C8118,34,Male,Single,Metro,Master's,Employed,Third Party,2,2,3,125019,2,4,2,Email,Credit Card,2,5,2,13-02-2018,13-02-2020,14-04-2019,12-10-2019,14,SUV,17648,0.0,0.0,"(28.0, 38.0]"
C8119,27,Female,Married,Urban,Bachelor's,Unemployed,Comprehensive,8,4,0,10040,2,1,0,Email,Online,8,22,1,09-08-2018,31-12-2023,2000-01-01 00:00:00,30-01-2022,3,Sedan,17809,0.0,0.0,"(17.999, 28.0]"
C8120,51,Male,Single,Rural,Bachelor's,Employed,Comprehensive,4,3,0,292482,3,3,2,Email,Credit Card,8,16,3,24-09-2020,31-12-2023,2000-01-01 00:00:00,28-07-2022,2,Hatchback,5854,0.0,0.0,"(48.0, 59.0]"
C8121,23,Female,Married,Urban,Bachelor's,Employed,Third Party,5,4,0,79689,0,2,0,Phone,Credit Card,4,17,5,05-05-2018,04-05-2023,2000-01-01 00:00:00,16-10-2020,2,Hatchback,19601,0.0,0.0,"(17.999, 28.0]"
C8122,25,Female,Single,Urban,Bachelor's,Employed,Third Party,1,5,2,484506,1,1,1,Phone,Online,7,13,3,05-07-2019,04-07-2020,22-12-2019,15-04-2020,4,Luxury,42912,0.0,0.0,"(17.999, 28.0]"
C8123,68,Male,Married,Urban,Master's,Self-Employed,Own Damage,9,1,3,343227,2,1,2,In-Person,Cash,9,27,6,21-05-2017,31-12-2023,30-12-2020,29-09-2020,5,Hatchback,11390,1.0,1.0,"(59.0, 69.0]"
C8124,28,Female,Single,Metro,Bachelor's,Employed,Comprehensive,5,1,2,187840,3,4,0,Phone,Cheque,0,8,8,14-12-2018,13-12-2023,01-01-2023,27-05-2021,14,Hatchback,19747,0.0,0.0,"(17.999, 28.0]"
C8125,29,Female,Single,Urban,Bachelor's,Self-Employed,Third Party,2,5,2,161810,2,3,1,Email,Cash,6,27,0,15-02-2019,14-02-2021,15-11-2020,15-06-2019,1,Sedan,10259,1.0,1.0,"(28.0, 38.0]"
C8126,26,Female,Single,Urban,Bachelor's,Employed,Comprehensive,7,5,1,388390,0,1,0,Email,Credit Card,8,6,5,28-12-2021,31-12-2023,22-10-2023,15-10-2022,13,Hatchback,8650,0.0,0.0,"(17.999, 28.0]"
C8127,19,Female,Single,Urban,High School,Self-Employed,Comprehensive,6,4,2,308763,3,3,1,In-Person,Credit Card,0,29,7,25-06-2015,23-06-2021,08-09-2015,13-03-2017,12,Luxury,38383,1.0,1.0,"(17.999, 28.0]"
C8128,25,Female,Married,Urban,Bachelor's,Self-Employed,Third Party,4,2,4,12919,2,1,0,Phone,Credit Card,1,15,3,26-09-2019,25-09-2023,10-01-2023,10-11-2019,1,Hatchback,17416,0.0,0.0,"(17.999, 28.0]"
C8129,28,Male,Married,Metro,Bachelor's,Employed,Third Party,8,5,3,173797,1,2,2,Phone,Online,6,5,0,20-03-2023,31-12-2023,14-05-2023,06-11-2023,7,Hatchback,10885,0.0,0.0,"(17.999, 28.0]"
C8130,53,Female,Single,Urban,Master's,Unemployed,Own Damage,9,0,2,115856,0,3,0,Phone,Cheque,6,21,7,27-11-2015,31-12-2023,14-08-2018,03-12-2021,7,Hatchback,14057,0.0,0.0,"(48.0, 59.0]"
C8131,27,Female,Married,Rural,Bachelor's,Unemployed,Comprehensive,7,4,2,432974,3,3,0,Email,Online,8,6,7,17-06-2021,31-12-2023,30-03-2022,06-08-2021,6,Hatchback,14685,0.0,0.0,"(17.999, 28.0]"
C8132,38,Female,Single,Rural,Master's,Employed,Comprehensive,6,5,0,145048,2,1,2,In-Person,Cheque,9,26,3,28-10-2017,27-10-2023,2000-01-01 00:00:00,22-05-2018,8,Hatchback,18407,1.0,1.0,"(28.0, 38.0]"
C8133,37,Female,Single,Urban,Master's,Self-Employed,Third Party,7,3,0,181918,3,1,0,Email,Cheque,4,20,4,31-05-2019,31-12-2023,2000-01-01 00:00:00,30-06-2023,3,Sedan,14472,0.0,0.0,"(28.0, 38.0]"
C8134,65,Male,Single,Urban,Master's,Employed,Comprehensive,5,1,4,335377,3,4,1,Phone,Cash,5,3,9,05-06-2022,31-12-2023,07-03-2023,01-09-2023,6,Hatchback,9509,0.0,0.0,"(59.0, 69.0]"
C8135,25,Male,Married,Metro,Bachelor's,Employed,Comprehensive,3,2,2,430836,3,4,0,Email,Cheque,7,2,7,30-04-2020,30-04-2023,03-01-2022,07-04-2022,6,SUV,15259,0.0,0.0,"(17.999, 28.0]"
C8136,53,Male,Single,Urban,Bachelor's,Employed,Third Party,7,1,1,21533,2,3,1,In-Person,Credit Card,4,18,0,16-11-2016,15-11-2023,02-09-2018,01-12-2018,6,SUV,27206,1.0,1.0,"(48.0, 59.0]"
C8137,46,Male,Married,Urban,Master's,Employed,Comprehensive,4,0,0,304606,0,2,1,In-Person,Credit Card,4,15,2,07-05-2021,31-12-2023,2000-01-01 00:00:00,05-10-2023,7,Luxury,32302,0.0,0.0,"(38.0, 48.0]"
C8138,59,Male,Single,Urban,Master's,Employed,Comprehensive,8,2,0,65448,2,4,2,In-Person,Cheque,3,3,5,13-07-2023,31-12-2023,2000-01-01 00:00:00,19-10-2023,14,Sedan,17477,0.0,0.0,"(48.0, 59.0]"
C8139,29,Female,Single,Rural,Bachelor's,Employed,Third Party,5,1,3,410897,2,3,0,Phone,Cheque,3,13,3,25-03-2021,31-12-2023,07-05-2023,11-03-2023,1,Sedan,6053,0.0,0.0,"(28.0, 38.0]"
C8140,31,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,5,4,2,388564,3,2,2,In-Person,Cheque,1,18,3,02-02-2019,31-12-2023,16-05-2020,14-09-2021,14,SUV,19533,1.0,1.0,"(28.0, 38.0]"
C8141,65,Female,Single,Urban,Bachelor's,Unemployed,Own Damage,5,1,0,421363,0,3,1,In-Person,Credit Card,1,15,0,28-03-2018,27-03-2023,2000-01-01 00:00:00,23-07-2022,1,Sedan,5541,0.0,0.0,"(59.0, 69.0]"
C8142,67,Male,Single,Metro,Master's,Employed,Third Party,6,5,2,67246,3,1,2,Email,Cash,3,11,8,23-06-2017,22-06-2023,20-07-2019,06-09-2021,14,SUV,14150,0.0,0.0,"(59.0, 69.0]"
C8143,38,Female,Single,Urban,Bachelor's,Employed,Third Party,4,1,1,349858,3,3,1,In-Person,Cheque,2,5,5,16-12-2019,15-12-2023,07-05-2021,05-05-2023,14,Luxury,26552,0.0,0.0,"(28.0, 38.0]"
C8144,39,Female,Single,Rural,Master's,Employed,Own Damage,2,1,4,75911,1,3,1,Email,Online,4,2,1,27-07-2021,27-07-2023,30-07-2022,08-06-2022,5,Sedan,5709,0.0,0.0,"(38.0, 48.0]"
C8145,38,Female,Married,Urban,Master's,Employed,Comprehensive,6,3,3,167619,1,1,2,In-Person,Credit Card,5,15,4,11-02-2020,31-12-2023,26-12-2023,02-07-2020,8,Hatchback,8181,0.0,0.0,"(28.0, 38.0]"
C8146,61,Male,Single,Metro,Master's,Unemployed,Comprehensive,1,3,1,152115,0,4,0,Email,Cheque,9,15,3,12-05-2023,31-12-2023,28-07-2023,30-12-2023,11,Hatchback,18687,0.0,0.0,"(59.0, 69.0]"
C8147,67,Male,Married,Rural,Master's,Employed,Third Party,4,1,2,273933,1,1,0,Email,Cash,2,6,6,04-07-2020,31-12-2023,23-02-2021,30-11-2021,14,Hatchback,15641,0.0,0.0,"(59.0, 69.0]"
C8148,47,Female,Single,Metro,Bachelor's,Employed,Third Party,6,4,2,188224,2,3,0,Phone,Online,1,5,2,27-11-2018,31-12-2023,20-03-2021,30-08-2023,4,SUV,13529,0.0,0.0,"(38.0, 48.0]"
C8149,56,Male,Married,Urban,Master's,Self-Employed,Comprehensive,1,0,2,370335,1,1,1,Phone,Cheque,4,21,9,16-06-2022,16-06-2023,13-10-2022,14-01-2023,8,Hatchback,12038,1.0,1.0,"(48.0, 59.0]"
C8150,37,Female,Married,Metro,Bachelor's,Self-Employed,Own Damage,6,2,0,245816,0,3,2,Phone,Credit Card,5,20,2,11-10-2020,31-12-2023,2000-01-01 00:00:00,04-05-2023,1,Sedan,14142,0.0,0.0,"(28.0, 38.0]"
C8151,41,Female,Single,Metro,Bachelor's,Employed,Comprehensive,6,4,4,167542,0,1,1,Email,Cash,8,14,7,31-03-2022,31-12-2023,20-09-2022,11-04-2023,6,Hatchback,11474,0.0,0.0,"(38.0, 48.0]"
C8152,40,Female,Married,Metro,Master's,Employed,Comprehensive,3,4,3,142916,1,2,1,Email,Cash,6,29,7,26-02-2022,31-12-2023,04-07-2022,01-10-2023,5,Hatchback,13020,0.0,0.0,"(38.0, 48.0]"
C8153,24,Female,Single,Urban,Bachelor's,Employed,Third Party,1,4,4,486286,2,4,2,Email,Online,3,25,6,16-12-2018,16-12-2019,18-01-2019,23-11-2019,10,Hatchback,8071,1.0,1.0,"(17.999, 28.0]"
C8154,26,Female,Married,Urban,Bachelor's,Employed,Comprehensive,3,2,2,328035,3,1,1,Email,Cash,6,26,4,28-12-2015,27-12-2018,09-11-2017,14-06-2016,4,Hatchback,17306,1.0,1.0,"(17.999, 28.0]"
C8155,18,Female,Married,Urban,High School,Self-Employed,Comprehensive,1,3,0,394687,2,4,1,Email,Cheque,4,19,0,23-06-2016,23-06-2017,2000-01-01 00:00:00,04-08-2016,13,Sedan,10979,1.0,1.0,"(17.999, 28.0]"
C8156,43,Male,Single,Urban,Master's,Employed,Comprehensive,8,0,4,318413,0,4,0,Phone,Online,3,24,0,28-05-2022,31-12-2023,03-04-2023,24-04-2023,13,Sedan,15787,0.0,0.0,"(38.0, 48.0]"
C8157,55,Male,Married,Urban,Bachelor's,Employed,Comprehensive,7,1,0,172999,3,1,0,In-Person,Credit Card,0,10,2,21-09-2016,20-09-2023,2000-01-01 00:00:00,25-07-2023,8,Hatchback,8995,0.0,0.0,"(48.0, 59.0]"
C8158,55,Male,Married,Rural,Bachelor's,Employed,Comprehensive,3,1,0,184763,1,4,1,Phone,Cheque,8,12,7,27-09-2017,26-09-2020,2000-01-01 00:00:00,23-12-2017,10,SUV,28031,0.0,0.0,"(48.0, 59.0]"
C8159,61,Male,Married,Rural,Master's,Unemployed,Comprehensive,8,0,1,353318,2,2,2,Email,Cash,0,23,3,10-02-2016,31-12-2023,30-12-2019,14-01-2019,13,Hatchback,13874,0.0,0.0,"(59.0, 69.0]"
C8160,39,Male,Married,Metro,Master's,Employed,Comprehensive,4,4,0,241645,0,2,2,In-Person,Credit Card,7,4,3,17-03-2017,16-03-2021,2000-01-01 00:00:00,25-09-2020,14,SUV,13106,0.0,0.0,"(38.0, 48.0]"
C8161,61,Male,Married,Metro,Master's,Employed,Comprehensive,2,5,3,101331,1,4,1,Phone,Cash,7,17,9,31-10-2018,30-10-2020,30-12-2018,26-05-2020,2,Hatchback,5604,0.0,0.0,"(59.0, 69.0]"
C8162,27,Female,Single,Urban,Diploma,Employed,Comprehensive,6,2,2,144506,1,3,0,Phone,Cheque,3,4,5,19-11-2018,31-12-2023,16-02-2020,31-12-2020,8,SUV,20541,0.0,0.0,"(17.999, 28.0]"
C8163,23,Male,Married,Metro,Diploma,Employed,Comprehensive,9,4,2,379375,1,1,2,Email,Online,1,19,3,26-03-2019,31-12-2023,09-02-2023,20-05-2019,10,Sedan,16505,0.0,0.0,"(17.999, 28.0]"
C8164,34,Male,Single,Rural,Bachelor's,Employed,Comprehensive,7,1,4,346941,2,4,1,Email,Cheque,9,2,4,07-10-2015,05-10-2022,10-10-2020,17-11-2017,6,SUV,25396,0.0,0.0,"(28.0, 38.0]"
C8165,68,Female,Single,Metro,Master's,Employed,Comprehensive,5,2,0,110200,2,3,2,Phone,Cash,3,16,1,17-07-2021,31-12-2023,2000-01-01 00:00:00,18-11-2021,10,Hatchback,7552,0.0,0.0,"(59.0, 69.0]"
C8166,67,Female,Married,Urban,Bachelor's,Employed,Comprehensive,3,4,2,316633,0,1,0,In-Person,Online,3,9,2,02-05-2017,01-05-2020,27-05-2018,21-05-2018,11,Hatchback,5169,0.0,0.0,"(59.0, 69.0]"
C8167,55,Female,Married,Metro,Master's,Employed,Comprehensive,5,2,4,292992,3,1,1,Phone,Credit Card,1,22,0,19-09-2015,17-09-2020,11-05-2016,20-03-2020,11,Hatchback,18891,0.0,0.0,"(48.0, 59.0]"
C8168,41,Female,Single,Urban,Master's,Employed,Comprehensive,7,4,2,224088,0,3,1,In-Person,Cash,3,3,4,07-03-2023,31-12-2023,16-11-2023,27-10-2023,0,Hatchback,18339,0.0,0.0,"(38.0, 48.0]"
C8169,68,Male,Married,Metro,Bachelor's,Employed,Comprehensive,3,0,0,112202,3,3,1,Email,Cash,7,18,7,09-12-2018,08-12-2021,2000-01-01 00:00:00,05-07-2021,13,Hatchback,5386,0.0,0.0,"(59.0, 69.0]"
C8170,27,Male,Married,Urban,Diploma,Employed,Comprehensive,2,2,1,13065,0,1,0,Phone,Online,5,15,7,16-06-2020,16-06-2022,10-03-2021,09-11-2021,7,Luxury,46476,0.0,0.0,"(17.999, 28.0]"
C8171,25,Male,Single,Rural,Bachelor's,Unemployed,Comprehensive,6,5,2,179455,2,2,1,In-Person,Cheque,4,13,2,21-08-2023,31-12-2023,21-09-2023,30-12-2023,10,Luxury,38465,0.0,0.0,"(17.999, 28.0]"
C8172,38,Male,Married,Urban,Bachelor's,Employed,Comprehensive,8,5,1,28666,2,1,0,Phone,Credit Card,4,22,2,15-04-2020,31-12-2023,08-05-2023,15-10-2023,1,Sedan,9415,0.0,0.0,"(28.0, 38.0]"
C8173,23,Male,Married,Metro,Diploma,Employed,Comprehensive,7,5,3,207483,2,2,1,Email,Credit Card,1,13,7,05-06-2022,31-12-2023,26-12-2023,29-07-2022,7,Luxury,16128,0.0,0.0,"(17.999, 28.0]"
C8174,38,Female,Single,Urban,Master's,Self-Employed,Comprehensive,4,0,3,24237,3,1,0,Email,Cash,4,6,9,31-10-2022,31-12-2023,06-06-2023,02-07-2023,7,Sedan,13908,0.0,0.0,"(28.0, 38.0]"
C8175,56,Male,Single,Urban,Bachelor's,Employed,Comprehensive,4,2,3,48014,2,2,1,In-Person,Online,0,28,7,19-06-2020,31-12-2023,03-11-2021,31-01-2022,14,Hatchback,14218,0.0,0.0,"(48.0, 59.0]"
C8176,41,Male,Single,Metro,Master's,Employed,Third Party,4,4,4,95909,3,3,2,In-Person,Cheque,3,15,6,23-04-2020,31-12-2023,24-10-2021,10-06-2023,2,Hatchback,5663,0.0,0.0,"(38.0, 48.0]"
C8177,50,Male,Married,Rural,Master's,Unemployed,Comprehensive,5,1,3,370743,1,3,1,Phone,Cash,6,26,4,11-02-2021,31-12-2023,28-08-2023,18-11-2021,14,SUV,16317,0.0,0.0,"(48.0, 59.0]"
C8178,35,Female,Single,Metro,Master's,Employed,Comprehensive,7,2,0,477040,1,1,1,Phone,Cheque,3,4,3,10-06-2019,31-12-2023,2000-01-01 00:00:00,05-12-2022,9,SUV,28073,0.0,0.0,"(28.0, 38.0]"
C8179,45,Male,Single,Metro,Bachelor's,Employed,Comprehensive,9,2,4,232279,2,1,2,Email,Online,4,13,9,18-07-2019,31-12-2023,31-07-2021,23-04-2020,11,Luxury,36330,0.0,0.0,"(38.0, 48.0]"
C8180,69,Male,Married,Urban,Bachelor's,Self-Employed,Own Damage,8,1,0,409352,2,3,1,Phone,Cash,9,9,8,11-10-2022,31-12-2023,2000-01-01 00:00:00,17-06-2023,2,Hatchback,17720,1.0,1.0,"(59.0, 69.0]"
C8181,49,Male,Married,Metro,Master's,Self-Employed,Comprehensive,1,1,0,346809,0,2,1,In-Person,Online,9,24,7,29-01-2022,29-01-2023,2000-01-01 00:00:00,20-09-2022,5,Luxury,19324,0.0,0.0,"(48.0, 59.0]"
C8182,29,Male,Single,Urban,Bachelor's,Employed,Own Damage,8,1,0,161335,0,3,0,Phone,Cash,6,8,5,21-06-2018,31-12-2023,2000-01-01 00:00:00,29-07-2023,6,Hatchback,6186,0.0,0.0,"(28.0, 38.0]"
C8183,65,Male,Married,Metro,Master's,Employed,Comprehensive,1,1,4,408649,3,3,1,Phone,Credit Card,8,10,3,06-09-2015,05-09-2016,07-07-2016,04-03-2016,6,Hatchback,18154,0.0,0.0,"(59.0, 69.0]"
C8184,59,Male,Married,Rural,Master's,Employed,Third Party,5,3,1,26394,1,4,1,In-Person,Cash,7,28,9,02-02-2018,01-02-2023,01-10-2018,29-05-2019,7,SUV,16994,1.0,1.0,"(48.0, 59.0]"
C8185,44,Male,Married,Urban,Master's,Employed,Comprehensive,9,0,0,487261,1,4,2,Email,Cash,4,3,6,16-01-2021,31-12-2023,2000-01-01 00:00:00,16-11-2021,5,Hatchback,13193,0.0,0.0,"(38.0, 48.0]"
C8186,27,Female,Single,Urban,Bachelor's,Employed,Third Party,4,5,0,332193,3,4,1,Phone,Cheque,1,20,6,04-06-2022,31-12-2023,2000-01-01 00:00:00,03-09-2022,14,Sedan,17313,1.0,1.0,"(17.999, 28.0]"
C8187,63,Male,Married,Metro,Master's,Employed,Comprehensive,6,4,0,419694,0,2,2,Email,Cheque,9,25,7,08-04-2023,31-12-2023,2000-01-01 00:00:00,29-12-2023,14,Hatchback,16152,0.0,0.0,"(59.0, 69.0]"
C8188,69,Female,Married,Metro,Bachelor's,Employed,Third Party,1,1,1,255579,3,3,0,Email,Online,1,15,2,17-09-2018,17-09-2019,13-04-2019,11-12-2018,5,Hatchback,19105,0.0,0.0,"(59.0, 69.0]"
C8189,59,Male,Single,Urban,Master's,Self-Employed,Comprehensive,1,3,3,225533,0,2,1,Email,Online,0,5,8,25-02-2017,25-02-2018,25-05-2017,04-10-2017,8,Sedan,12743,0.0,0.0,"(48.0, 59.0]"
C8190,49,Male,Married,Metro,Bachelor's,Employed,Third Party,6,1,3,306523,1,4,0,Phone,Cash,7,5,2,01-11-2021,31-12-2023,02-08-2022,21-10-2022,12,Hatchback,16197,0.0,0.0,"(48.0, 59.0]"
C8191,59,Male,Single,Urban,Master's,Employed,Comprehensive,7,4,2,191216,2,1,1,In-Person,Cash,7,11,5,02-09-2019,31-12-2023,19-04-2021,15-11-2019,9,Hatchback,6791,0.0,0.0,"(48.0, 59.0]"
C8192,43,Male,Married,Urban,Bachelor's,Unemployed,Comprehensive,7,3,4,318302,1,1,0,Phone,Cheque,1,9,7,19-06-2017,31-12-2023,11-08-2021,27-03-2023,14,Hatchback,15014,0.0,0.0,"(38.0, 48.0]"
C8193,42,Male,Married,Metro,Bachelor's,Employed,Third Party,8,4,4,254606,0,2,0,In-Person,Cheque,0,23,3,19-10-2020,31-12-2023,15-07-2021,27-08-2022,14,Sedan,14405,0.0,0.0,"(38.0, 48.0]"
C8194,28,Male,Married,Urban,Bachelor's,Unemployed,Comprehensive,1,5,1,484674,3,1,2,Email,Credit Card,7,17,8,21-01-2023,31-12-2023,07-04-2023,01-05-2023,11,SUV,28215,0.0,0.0,"(17.999, 28.0]"
C8195,40,Female,Single,Rural,Master's,Employed,Comprehensive,4,0,1,229862,0,2,0,Email,Online,6,16,4,27-05-2023,31-12-2023,09-09-2023,08-10-2023,10,Sedan,19636,0.0,0.0,"(38.0, 48.0]"
C8196,51,Female,Married,Urban,Master's,Employed,Third Party,2,2,1,488098,1,2,2,Email,Credit Card,4,22,3,30-06-2015,29-06-2017,03-08-2015,03-10-2016,7,Sedan,14787,0.0,0.0,"(48.0, 59.0]"
C8197,69,Female,Single,Rural,Bachelor's,Unemployed,Comprehensive,3,1,2,441362,2,1,1,Email,Cheque,1,16,9,03-07-2019,02-07-2022,05-01-2022,06-11-2019,11,Luxury,26427,0.0,0.0,"(59.0, 69.0]"
