CustomerID,City,Churn,PlanType,EducationLevel,WorkStatus,Gender,RelationshipStatus,PaymentPerMonth,WeeksSinceClaim,OpenPolicies,RenewOfferType,Reachability,VehicleType,InceptionDate,CancelledDate,Premium,TotalClaimValue,TotalClaimNumber,NumberOfComplaints,Age
7201,Nagpur,No,Standard Plan,Master,Employed,Male,Married,4169.35,23,2,Branch Visit,Branch Visit,SUV,2011-03-19,,21979.58,41429.82,5,1,56
7202,Nagpur,No,Standard Plan,Bachelor,Employed,Male,Divorced,4643.67,134,2,Branch Visit,Agent Contact,Hatchback,2015-04-19,,21607.04,5436.92,1,1,51
7203,Kolkata,No,Basic Plan,High School,Self-Employed,Male,Single,1952.0,131,4,Online Portal,Online Portal,Sedan,2020-06-07,,22577.24,33164.69,5,1,23
7204,Ahmedabad,No,Basic Plan,Diploma,Employed,Male,Married,4464.03,8,4,Online Portal,Agent Contact,SUV,2015-10-06,,24960.71,47972.01,0,0,59
7205,Mumbai,No,Standard Plan,High School,Self-Employed,Female,Married,2192.06,15,2,Online Portal,Customer Call Centre,Sedan,2019-03-14,,42852.12,4849.35,5,0,70
7206,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Married,2900.65,118,4,Online Portal,Online Portal,Sedan,2017-07-19,,45290.78,41613.27,1,1,62
7207,Kolkata,No,Premium Plan,Bachelor,Unemployed,Male,Single,1389.17,126,3,Online Portal,Agent Contact,SUV,2010-11-12,,29116.16,45549.43,0,1,57
7208,Ahmedabad,No,Basic Plan,Master,Employed,Male,Single,1570.92,24,2,Agent Contact,Online Portal,Scooter,2012-03-19,,10155.52,2188.86,0,2,29
7209,Ahmedabad,Yes,Basic Plan,Master,Self-Employed,Male,Married,1930.83,117,2,Online Portal,Agent Contact,SUV,2010-06-30,2018-01-04,42391.79,44512.21,8,5,54
7210,Ahmedabad,No,Standard Plan,Bachelor,Unemployed,Female,Married,3806.37,15,2,Branch Visit,Agent Contact,Hatchback,2021-06-29,,24190.64,10220.15,2,2,74
7211,Delhi,No,Standard Plan,Bachelor,Self-Employed,Female,Married,1901.84,49,4,Agent Contact,Agent Contact,Hatchback,2010-11-10,,13220.93,18575.61,1,0,60
7212,Delhi,No,Basic Plan,Diploma,Employed,Female,Single,1360.9,109,2,Agent Contact,Online Portal,Hatchback,2011-10-21,,20334.05,17691.44,5,1,45
7213,Hyderabad,No,Basic Plan,Bachelor,Retired,Female,Single,2410.16,10,5,Online Portal,Online Portal,Mini Truck,2016-07-11,,39535.29,44728.53,1,1,51
7214,Mumbai,No,Premium Plan,Master,Employed,Female,Married,1411.71,82,1,Branch Visit,Customer Call Centre,Sedan,2010-12-01,,36701.23,43686.92,4,0,62
7215,Bangalore,No,Premium Plan,Master,Employed,Female,Married,2351.39,114,2,Branch Visit,Customer Call Centre,Motorcycle,2011-06-20,,28385.63,15895.46,2,1,75
7216,Chennai,No,Basic Plan,Bachelor,Self-Employed,Female,Married,1833.61,44,3,Branch Visit,Online Portal,Hatchback,2017-04-03,,10070.18,3796.94,4,1,64
7217,Kolkata,No,Premium Plan,Bachelor,Employed,Female,Married,2668.26,6,2,Customer Call Centre,Online Portal,SUV,2016-09-01,,7014.94,14275.13,4,1,72
7218,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Male,Married,3654.82,29,3,Online Portal,Online Portal,Hatchback,2013-01-17,,20304.84,32704.97,3,2,26
7219,Bangalore,No,Standard Plan,Diploma,Employed,Male,Married,1329.2,125,3,Branch Visit,Online Portal,Sedan,2021-12-27,,13049.14,42307.13,4,2,44
7220,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Single,4980.89,99,1,Branch Visit,Branch Visit,Hatchback,2020-02-22,,9826.98,27075.45,1,2,41
7221,Pune,No,Basic Plan,Bachelor,Employed,Female,Single,2250.21,74,2,Online Portal,Online Portal,SUV,2020-02-01,,4105.85,21804.73,5,0,53
7222,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Married,3111.76,16,4,Online Portal,Agent Contact,Sedan,2020-09-16,,42741.89,42894.06,1,0,23
7223,Mumbai,No,Standard Plan,Diploma,Employed,Male,Widowed,4487.6,46,2,Branch Visit,Online Portal,Sedan,2021-09-28,,30633.45,16174.41,0,2,41
7224,Ahmedabad,No,Standard Plan,Diploma,Self-Employed,Male,Married,4089.11,106,1,Customer Call Centre,Branch Visit,Sedan,2021-11-24,,42558.65,2629.74,4,0,58
7225,Nagpur,No,Premium Plan,Bachelor,Employed,Female,Single,2662.28,122,5,Customer Call Centre,Customer Call Centre,Sedan,2017-08-02,,28883.04,10237.15,0,1,45
7226,Bangalore,No,Standard Plan,Bachelor,Employed,Female,Married,1043.56,53,1,Branch Visit,Branch Visit,SUV,2020-06-26,,29021.96,17270.17,0,2,65
7227,Pune,No,Basic Plan,High School,Employed,Male,Married,2816.16,91,5,Online Portal,Online Portal,Sedan,2016-01-19,,6920.97,28979.35,5,2,27
7228,Bangalore,No,Standard Plan,Bachelor,Employed,Male,Single,1886.51,26,4,Agent Contact,Agent Contact,Sedan,2015-04-26,,43851.17,9383.58,2,2,52
7229,Bangalore,No,Standard Plan,Bachelor,Employed,Male,Married,1175.02,73,2,Agent Contact,Online Portal,SUV,2015-08-28,,32841.4,6005.34,1,0,31
7230,Pune,No,Premium Plan,High School,Self-Employed,Male,Single,4998.87,77,1,Customer Call Centre,Customer Call Centre,Scooter,2023-11-28,,23258.56,20900.51,3,1,25
7231,Chennai,No,Standard Plan,Bachelor,Student,Male,Married,4669.35,123,2,Customer Call Centre,Agent Contact,Scooter,2013-05-16,,27692.68,6588.66,1,1,39
7232,Bangalore,No,Premium Plan,Bachelor,Employed,Male,Single,2261.27,69,1,Online Portal,Branch Visit,Hatchback,2022-02-16,,27881.44,42553.46,3,0,74
7233,Lucknow,No,Standard Plan,Bachelor,Unemployed,Female,Single,1909.97,20,1,Agent Contact,Branch Visit,SUV,2022-11-26,,5596.11,18003.76,5,1,54
7234,Mumbai,No,Premium Plan,Master,Employed,Female,Single,3354.04,16,3,Online Portal,Agent Contact,SUV,2021-05-31,,18900.56,9216.49,3,0,40
7235,Jaipur,No,Basic Plan,Bachelor,Employed,Female,Married,1085.04,117,2,Customer Call Centre,Online Portal,Hatchback,2023-10-08,,25554.04,46631.75,1,2,70
7236,Delhi,No,Basic Plan,Master,Employed,Female,Single,3559.46,56,4,Online Portal,Online Portal,Hatchback,2019-01-28,,24583.32,48064.47,4,1,70
7237,Delhi,No,Premium Plan,Bachelor,Employed,Female,Widowed,4710.97,146,1,Branch Visit,Online Portal,Motorcycle,2011-05-04,,5542.53,22762.19,2,0,61
7238,Hyderabad,No,Standard Plan,Diploma,Self-Employed,Male,Single,1850.95,142,2,Agent Contact,Online Portal,Hatchback,2022-11-10,,39564.64,24567.98,0,1,26
7239,Bangalore,No,Premium Plan,Bachelor,Self-Employed,Male,Single,2396.55,117,4,Customer Call Centre,Agent Contact,Sedan,2023-01-02,,45280.48,18459.69,1,1,18
7240,Chennai,No,Standard Plan,Diploma,Employed,Female,Married,2849.34,115,4,Online Portal,Online Portal,Scooter,2017-12-03,,40929.2,40176.09,4,2,59
7241,Bangalore,Yes,Standard Plan,Bachelor,Employed,Male,Single,2002.48,32,2,Online Portal,Online Portal,SUV,2019-08-30,2020-02-14,30767.87,49067.75,8,2,36
7242,Kolkata,No,Basic Plan,Master,Employed,Male,Single,2124.67,31,3,Agent Contact,Branch Visit,Mini Truck,2011-08-01,,25501.8,6311.08,0,2,30
7243,Mumbai,No,Basic Plan,Bachelor,Self-Employed,Female,Single,4575.77,74,5,Agent Contact,Branch Visit,Sedan,2023-10-30,,17512.45,41232.86,3,1,68
7244,Delhi,No,Standard Plan,High School,Self-Employed,Female,Single,2543.51,102,3,Branch Visit,Agent Contact,Sedan,2023-08-26,,14443.53,1232.05,0,0,35
7245,Mumbai,Yes,Standard Plan,High School,Retired,Female,Married,999.28,32,3,Online Portal,Online Portal,Sedan,2021-11-19,2022-12-29,26954.59,22883.09,4,4,66
7246,Jaipur,No,Standard Plan,High School,Self-Employed,Male,Single,4317.73,122,3,Online Portal,Agent Contact,Motorcycle,2011-08-28,,37502.09,7526.05,5,0,30
7247,Mumbai,Yes,Basic Plan,High School,Unemployed,Female,Married,2272.0,33,5,Customer Call Centre,Online Portal,Scooter,2017-10-01,2019-08-23,15685.13,22006.98,3,4,37
7248,Delhi,No,Basic Plan,Master,Employed,Female,Married,3295.24,90,4,Branch Visit,Online Portal,SUV,2021-08-24,,27102.88,20093.84,0,1,26
7249,Mumbai,No,Standard Plan,Bachelor,Employed,Female,Married,3204.07,102,1,Online Portal,Agent Contact,SUV,2020-12-18,,21923.23,35842.57,3,0,46
7250,Jaipur,No,Standard Plan,High School,Self-Employed,Female,Single,662.91,50,5,Branch Visit,Customer Call Centre,Mini Truck,2022-01-31,,45725.71,7331.67,5,2,64
7251,Ahmedabad,No,Standard Plan,Master,Employed,Female,Married,3085.85,112,4,Online Portal,Branch Visit,Sedan,2023-01-15,,20225.06,17778.09,3,2,46
7252,Kanpur,No,Standard Plan,Bachelor,Self-Employed,Female,Married,3689.08,118,3,Online Portal,Online Portal,Hatchback,2017-12-01,,49124.81,41696.33,0,0,57
7253,Lucknow,Yes,Standard Plan,Doctorate,Self-Employed,Male,Single,3590.85,6,2,Branch Visit,Customer Call Centre,Mini Truck,2018-01-02,2019-12-21,2730.98,42023.79,7,4,69
7254,Mumbai,No,Standard Plan,Master,Self-Employed,Male,Widowed,4972.79,105,1,Agent Contact,Agent Contact,Hatchback,2013-10-22,,18466.92,26380.11,0,1,50
7255,Hyderabad,Yes,Premium Plan,Master,Employed,Female,Married,3129.72,127,4,Online Portal,Agent Contact,Sedan,2012-06-12,2022-06-30,19604.76,24572.88,9,3,62
7256,Mumbai,No,Standard Plan,Master,Self-Employed,Female,Married,1085.61,64,4,Online Portal,Online Portal,Sedan,2014-05-23,,31219.89,1476.25,2,2,72
7257,Kanpur,No,Premium Plan,Master,Employed,Male,Married,2123.71,53,5,Online Portal,Branch Visit,Hatchback,2016-03-08,,27905.54,2934.14,0,2,21
7258,Kolkata,No,Premium Plan,Master,Self-Employed,Female,Single,2840.79,76,4,Branch Visit,Online Portal,Motorcycle,2016-09-02,,12026.61,6660.25,0,1,59
7259,Chennai,No,Standard Plan,Master,Employed,Male,Married,2355.33,111,5,Customer Call Centre,Online Portal,Scooter,2013-02-13,,9770.93,6671.84,2,1,29
7260,Pune,No,Standard Plan,Diploma,Employed,Female,Single,3574.05,64,3,Branch Visit,Online Portal,Hatchback,2021-11-26,,21470.01,44212.97,2,2,67
7261,Kolkata,Yes,Basic Plan,Bachelor,Employed,Female,Divorced,4509.84,49,2,Agent Contact,Branch Visit,Motorcycle,2021-04-26,2022-05-29,20423.02,2843.25,8,2,52
7262,Chennai,No,Basic Plan,Master,Unemployed,Male,Married,3935.0,91,4,Customer Call Centre,Agent Contact,Scooter,2023-06-03,,17401.06,11157.03,2,1,68
7263,Lucknow,No,Standard Plan,Diploma,Retired,Female,Married,1420.19,124,3,Online Portal,Branch Visit,SUV,2015-07-11,,6542.73,39978.02,2,0,58
7264,Kanpur,No,Standard Plan,Diploma,Employed,Male,Widowed,893.93,76,3,Agent Contact,Branch Visit,SUV,2017-09-17,,38920.48,30588.82,4,2,29
7265,Mumbai,No,Standard Plan,High School,Student,Female,Married,651.27,58,5,Customer Call Centre,Online Portal,SUV,2018-04-18,,24865.1,33775.9,1,2,29
7266,Ahmedabad,No,Premium Plan,Master,Employed,Male,Single,3284.81,4,4,Online Portal,Branch Visit,Motorcycle,2010-07-08,,35605.45,7984.41,4,2,67
7267,Hyderabad,No,Standard Plan,High School,Employed,Male,Married,2582.1,142,4,Online Portal,Branch Visit,Scooter,2011-02-11,,34632.13,14013.97,5,0,54
7268,Chennai,No,Basic Plan,Master,Employed,Male,Married,3615.98,51,4,Online Portal,Customer Call Centre,SUV,2018-02-01,,41061.13,21604.7,4,2,25
7269,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Female,Married,1362.11,67,5,Online Portal,Customer Call Centre,SUV,2011-12-03,,41834.11,42796.57,0,1,24
7270,Jaipur,No,Standard Plan,Diploma,Employed,Female,Married,1953.59,57,1,Agent Contact,Online Portal,Sedan,2015-12-24,,10164.98,7624.65,1,0,60
7271,Chennai,No,Premium Plan,Bachelor,Retired,Male,Married,3230.7,98,5,Online Portal,Online Portal,Hatchback,2018-02-22,,35306.07,17475.65,5,1,72
7272,Chennai,Yes,Standard Plan,Diploma,Retired,Female,Single,1574.65,82,3,Online Portal,Online Portal,Hatchback,2017-11-06,2018-06-15,43489.68,25698.98,10,4,69
7273,Jaipur,No,Premium Plan,High School,Employed,Male,Single,1005.65,107,4,Online Portal,Agent Contact,Mini Truck,2014-10-20,,8441.35,18973.73,0,0,50
7274,Chennai,No,Standard Plan,Diploma,Employed,Male,Single,900.58,27,1,Agent Contact,Online Portal,Scooter,2023-01-24,,46038.93,17156.0,0,0,34
7275,Delhi,No,Standard Plan,Bachelor,Employed,Female,Married,2934.7,96,4,Customer Call Centre,Branch Visit,Mini Truck,2015-12-07,,32807.35,22604.35,5,1,53
7276,Lucknow,No,Premium Plan,Bachelor,Self-Employed,Female,Married,911.91,80,5,Agent Contact,Agent Contact,Sedan,2020-04-13,,37126.81,34542.39,0,1,30
7277,Hyderabad,No,Premium Plan,High School,Employed,Female,Married,4005.9,5,5,Agent Contact,Customer Call Centre,Scooter,2019-10-11,,7244.4,47962.86,2,1,28
7278,Mumbai,No,Premium Plan,High School,Employed,Male,Married,2934.2,25,1,Agent Contact,Online Portal,SUV,2012-03-02,,23867.64,40767.78,3,1,21
7279,Bangalore,No,Standard Plan,Diploma,Unemployed,Female,Single,4623.24,118,4,Online Portal,Branch Visit,Scooter,2018-08-23,,34809.73,30993.04,4,0,31
7280,Chennai,No,Standard Plan,Master,Unemployed,Male,Married,1240.89,37,4,Agent Contact,Branch Visit,Hatchback,2011-10-02,,27912.52,28106.85,0,0,54
7281,Chennai,No,Basic Plan,Bachelor,Employed,Female,Single,899.02,28,5,Customer Call Centre,Online Portal,Sedan,2016-11-25,,40470.12,36457.05,2,0,52
7282,Nagpur,No,Standard Plan,Master,Employed,Male,Divorced,4492.85,63,2,Online Portal,Agent Contact,SUV,2023-11-29,,11355.43,21461.18,3,2,58
7283,Mumbai,No,Basic Plan,Master,Student,Male,Married,3987.35,6,2,Online Portal,Online Portal,Sedan,2022-02-25,,42533.0,25422.76,1,0,52
7284,Chennai,No,Standard Plan,Bachelor,Retired,Female,Widowed,883.43,140,2,Branch Visit,Branch Visit,Sedan,2023-07-22,,28628.15,6404.69,1,1,49
7285,Bangalore,No,Standard Plan,Master,Employed,Female,Single,2056.67,111,5,Online Portal,Online Portal,Scooter,2011-10-27,,17810.68,6255.15,2,1,18
7286,Hyderabad,No,Standard Plan,Master,Employed,Male,Married,4603.38,129,5,Customer Call Centre,Online Portal,Sedan,2015-07-18,,49482.53,11994.29,0,0,18
7287,Chennai,No,Basic Plan,Master,Employed,Female,Married,2148.39,102,5,Online Portal,Agent Contact,Hatchback,2019-06-18,,18409.92,25201.18,4,1,44
7288,Kolkata,No,Premium Plan,Diploma,Self-Employed,Female,Married,4037.55,79,3,Online Portal,Online Portal,Scooter,2021-01-18,,11032.13,6156.62,5,2,63
7289,Chennai,No,Standard Plan,Bachelor,Employed,Male,Single,4178.59,145,1,Customer Call Centre,Customer Call Centre,SUV,2011-03-17,,19559.89,36646.31,1,2,59
7290,Jaipur,No,Standard Plan,High School,Unemployed,Male,Single,2066.06,34,1,Online Portal,Branch Visit,Motorcycle,2023-06-25,,24863.59,46781.87,5,1,32
7291,Chennai,Yes,Standard Plan,Bachelor,Employed,Male,Single,1190.74,68,1,Agent Contact,Agent Contact,Sedan,2015-02-21,2022-11-04,15912.99,41605.36,4,2,72
7292,Delhi,No,Basic Plan,Bachelor,Employed,Male,Married,2062.68,33,5,Customer Call Centre,Online Portal,Sedan,2016-10-26,,49490.43,13122.46,4,1,33
7293,Mumbai,No,Standard Plan,Bachelor,Self-Employed,Male,Single,2740.25,65,1,Online Portal,Online Portal,SUV,2020-01-18,,39054.77,40065.16,4,0,44
7294,Mumbai,No,Standard Plan,Master,Employed,Male,Single,3681.11,36,4,Customer Call Centre,Branch Visit,Sedan,2017-01-13,,29415.23,12622.08,2,2,66
7295,Pune,No,Standard Plan,Master,Employed,Male,Single,2500.83,32,3,Agent Contact,Agent Contact,SUV,2014-01-22,,9679.24,15865.74,4,0,38
7296,Chennai,Yes,Standard Plan,Master,Employed,Female,Single,930.46,73,4,Online Portal,Agent Contact,Hatchback,2020-07-24,2021-01-13,42732.44,37544.09,9,5,74
7297,Mumbai,No,Basic Plan,Bachelor,Unemployed,Female,Divorced,2945.85,47,3,Agent Contact,Online Portal,Sedan,2019-04-28,,19607.09,29604.14,1,0,21
7298,Kolkata,No,Premium Plan,Bachelor,Employed,Male,Single,1863.0,87,3,Online Portal,Agent Contact,Scooter,2012-09-15,,14809.61,4313.67,3,0,42
7299,Jaipur,No,Premium Plan,Diploma,Employed,Male,Single,4006.67,81,5,Agent Contact,Customer Call Centre,Mini Truck,2018-03-17,,25621.63,43946.2,0,2,57
7300,Kolkata,No,Standard Plan,Diploma,Self-Employed,Male,Single,522.98,102,1,Branch Visit,Customer Call Centre,Sedan,2016-07-12,,27627.73,40318.01,5,1,35
7301,Kolkata,No,Standard Plan,Bachelor,Employed,Male,Single,4394.71,69,1,Branch Visit,Agent Contact,Motorcycle,2011-02-15,,35136.33,22460.92,3,2,68
7302,Surat,No,Premium Plan,Bachelor,Employed,Male,Single,1467.94,138,1,Online Portal,Branch Visit,Scooter,2015-10-19,,35087.16,8995.78,4,1,66
7303,Mumbai,No,Standard Plan,Master,Employed,Male,Married,810.87,128,3,Customer Call Centre,Customer Call Centre,Mini Truck,2013-07-17,,6479.19,17020.3,5,0,34
7304,Bangalore,No,Standard Plan,Bachelor,Self-Employed,Male,Married,1204.86,21,2,Customer Call Centre,Branch Visit,Sedan,2023-11-06,,38876.61,49242.11,1,1,39
7305,Mumbai,No,Basic Plan,Bachelor,Unemployed,Female,Married,4764.81,120,5,Customer Call Centre,Online Portal,Sedan,2021-10-22,,46121.53,3731.47,1,0,56
7306,Mumbai,No,Standard Plan,Master,Employed,Female,Single,4846.62,105,4,Customer Call Centre,Branch Visit,Sedan,2020-01-21,,39716.93,13475.09,0,1,53
7307,Pune,Yes,Standard Plan,Master,Employed,Male,Single,3301.34,99,3,Agent Contact,Agent Contact,Mini Truck,2017-05-03,2023-09-03,12291.27,49778.32,4,4,67
7308,Nagpur,No,Premium Plan,Master,Employed,Male,Single,1165.23,67,2,Online Portal,Customer Call Centre,Motorcycle,2017-05-29,,3041.18,9147.38,3,2,51
7309,Bangalore,No,Basic Plan,Master,Employed,Male,Single,4158.89,112,1,Customer Call Centre,Customer Call Centre,Scooter,2019-08-26,,45533.38,20536.3,5,2,73
7310,Mumbai,No,Premium Plan,Bachelor,Retired,Female,Married,809.16,94,3,Online Portal,Agent Contact,Motorcycle,2023-05-25,,42830.13,25873.66,2,0,50
7311,Mumbai,Yes,Standard Plan,Master,Employed,Female,Married,2709.26,90,1,Online Portal,Online Portal,SUV,2015-10-28,2019-01-07,12142.55,20978.68,7,3,24
7312,Chennai,No,Standard Plan,Master,Employed,Male,Single,4468.35,63,2,Online Portal,Agent Contact,Scooter,2012-12-11,,31156.95,5599.64,2,2,63
7313,Pune,No,Standard Plan,Bachelor,Employed,Female,Married,2859.43,38,5,Branch Visit,Agent Contact,Sedan,2021-04-10,,36834.47,10508.97,1,2,61
7314,Lucknow,No,Premium Plan,Doctorate,Self-Employed,Male,Married,2527.74,41,1,Customer Call Centre,Online Portal,Scooter,2021-05-23,,49315.72,18601.2,4,1,30
7315,Kolkata,No,Standard Plan,Diploma,Employed,Male,Married,1640.45,145,1,Online Portal,Agent Contact,Scooter,2011-04-30,,26557.87,8355.76,4,2,24
7316,Mumbai,No,Standard Plan,High School,Employed,Male,Single,2928.58,19,3,Branch Visit,Online Portal,Scooter,2022-07-31,,19406.06,40051.51,2,0,52
7317,Ahmedabad,No,Standard Plan,Master,Employed,Female,Married,4179.11,150,1,Agent Contact,Agent Contact,Scooter,2022-02-10,,2481.59,20951.04,5,1,35
7318,Lucknow,No,Basic Plan,Bachelor,Employed,Female,Single,1506.25,103,1,Branch Visit,Customer Call Centre,Scooter,2019-10-08,,12331.97,33388.25,3,2,33
7319,Bangalore,No,Premium Plan,Bachelor,Self-Employed,Male,Married,2887.98,106,3,Customer Call Centre,Agent Contact,SUV,2018-04-12,,29223.87,17705.1,3,2,66
7320,Hyderabad,No,Basic Plan,Bachelor,Employed,Female,Married,4608.56,38,1,Online Portal,Online Portal,Sedan,2011-12-12,,39066.7,14289.68,1,2,71
7321,Kolkata,No,Premium Plan,Master,Retired,Female,Married,2488.88,27,1,Customer Call Centre,Branch Visit,Scooter,2020-01-28,,21645.99,16718.67,5,0,71
7322,Ahmedabad,No,Premium Plan,Master,Employed,Male,Divorced,3625.33,22,4,Customer Call Centre,Online Portal,Mini Truck,2020-02-21,,9645.2,19765.29,3,0,22
7323,Hyderabad,No,Basic Plan,High School,Employed,Male,Divorced,562.4,112,4,Customer Call Centre,Online Portal,Scooter,2017-11-16,,7922.92,15261.05,4,1,51
7324,Kanpur,No,Standard Plan,Master,Employed,Female,Single,4703.37,126,1,Branch Visit,Online Portal,Hatchback,2015-07-15,,34173.7,7008.28,3,0,25
7325,Ahmedabad,No,Basic Plan,Master,Employed,Female,Married,538.91,114,5,Online Portal,Customer Call Centre,Hatchback,2019-06-12,,10318.83,10860.5,2,0,55
7326,Chennai,No,Standard Plan,Master,Employed,Female,Divorced,4843.22,125,2,Branch Visit,Branch Visit,Sedan,2011-08-30,,26811.23,26177.03,3,1,20
7327,Ahmedabad,No,Premium Plan,Diploma,Employed,Male,Single,516.54,100,4,Agent Contact,Branch Visit,Sedan,2023-12-26,,49714.48,28948.62,5,2,21
7328,Kolkata,No,Premium Plan,Diploma,Employed,Male,Single,2181.36,127,4,Online Portal,Online Portal,Motorcycle,2017-07-29,,40898.12,14770.59,1,0,56
7329,Bangalore,No,Premium Plan,High School,Self-Employed,Male,Widowed,1469.16,96,3,Customer Call Centre,Agent Contact,Scooter,2012-12-30,,48778.98,4607.28,1,0,68
7330,Mumbai,No,Premium Plan,Diploma,Self-Employed,Male,Divorced,2440.26,46,5,Branch Visit,Customer Call Centre,Sedan,2015-03-30,,6560.47,5423.47,2,1,26
7331,Lucknow,Yes,Premium Plan,High School,Self-Employed,Female,Divorced,3629.81,38,1,Customer Call Centre,Online Portal,Hatchback,2016-11-26,2016-08-04,7762.33,20590.6,5,2,56
7332,Hyderabad,No,Basic Plan,Bachelor,Employed,Male,Single,4951.39,67,5,Customer Call Centre,Customer Call Centre,Motorcycle,2020-03-06,,37079.82,18283.91,4,1,45
7333,Hyderabad,No,Standard Plan,Diploma,Employed,Female,Single,2206.23,62,1,Branch Visit,Online Portal,SUV,2011-11-07,,13500.93,30852.29,0,1,23
7334,Chennai,No,Premium Plan,Diploma,Employed,Female,Married,4647.67,23,3,Online Portal,Online Portal,Motorcycle,2021-08-30,,9160.88,22537.56,5,0,64
7335,Delhi,No,Standard Plan,Master,Employed,Female,Married,2688.11,70,2,Online Portal,Branch Visit,Scooter,2023-11-07,,41078.28,30125.87,0,1,40
7336,Mumbai,No,Standard Plan,Master,Unemployed,Female,Married,4186.1,94,3,Branch Visit,Online Portal,Hatchback,2020-02-23,,25638.99,24582.43,5,1,38
7337,Ahmedabad,No,Standard Plan,Diploma,Employed,Female,Married,3297.52,108,4,Branch Visit,Online Portal,Scooter,2023-02-14,,13141.58,37136.71,4,2,42
7338,Chennai,No,Basic Plan,Diploma,Self-Employed,Female,Married,1222.03,75,5,Online Portal,Agent Contact,Hatchback,2023-12-13,,36618.68,25871.91,3,1,35
7339,Chennai,No,Standard Plan,Diploma,Unemployed,Female,Single,4383.45,150,5,Agent Contact,Online Portal,Motorcycle,2016-06-12,,8778.66,17094.03,0,2,49
7340,Kolkata,No,Standard Plan,Diploma,Self-Employed,Male,Married,2202.72,136,2,Online Portal,Customer Call Centre,SUV,2015-07-28,,40127.31,8164.67,4,0,56
7341,Bangalore,No,Standard Plan,Master,Unemployed,Male,Single,3124.59,80,4,Customer Call Centre,Agent Contact,Sedan,2018-05-30,,15221.64,17062.68,0,1,63
7342,Kolkata,No,Standard Plan,Doctorate,Employed,Male,Single,1494.73,149,5,Online Portal,Customer Call Centre,SUV,2020-12-21,,7756.87,44852.08,0,1,54
