Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,premium_amount,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Discount_Availed,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Customer_Join_Date,Policy_Start_Date,Vehicle_Age,Vehicle_Type,Last_Claim_Date,Last_Payment_Date,Churn
8266,65,Female,Divorced,Metro,Master,Employed,Third-Party,7637.29,1,1,5,239496.75,1,0,4,0,Phone,UPI,4.0,24,8,2019-07-09,2019-06-22,4,SUV,2022-09-21,2022-10-01,0
8267,22,Female,Single,Metro,Bachelor,Retired,Comprehensive,7354.68,5,8,3,184173.25,3,0,5,2,Email,Cash,5.0,5,0,2016-09-07,2016-11-27,3,Electric,2018-03-27,2021-02-09,0
8268,65,Male,Married,Urban,Bachelor,Self-Employed,Comprehensive,5927.28,1,1,2,403785.26,1,0,4,3,Phone,Net Banking,,24,1,2019-02-14,2021-08-18,2,SUV,,2022-12-19,0
8269,50,Male,Divorced,Metro,High School,Employed,Comprehensive,6967.3,5,6,2,313114.35,3,0,4,2,SMS,Net Banking,3.0,21,17,2022-04-10,2023-07-06,0,Sedan,2016-06-01,2023-11-28,0
8270,21,Male,Married,Metro,Bachelor,Employed,Comprehensive,9796.84,5,4,3,51558.08,4,0,4,0,SMS,Cash,4.0,15,18,2022-09-21,2022-02-13,1,SUV,2016-07-23,2023-03-13,0
8271,70,Male,Married,Urban,Bachelor,Retired,Comprehensive,7352.03,1,1,5,257563.56,0,0,2,2,Phone,UPI,,19,12,2020-04-13,2021-05-25,2,Sedan,,2021-06-27,0
8272,65,Male,Married,Metro,Bachelor,Retired,Comprehensive,7682.32,3,2,5,401818.01,4,1,3,2,SMS,UPI,3.0,5,16,2016-07-10,2022-06-03,1,Hatchback,2017-03-23,2023-02-20,0
8273,54,Male,Divorced,Urban,Bachelor,Employed,Comprehensive,3620.74,1,7,5,297826.3,1,0,3,3,Email,Cash,1.0,7,5,2015-05-10,2023-12-13,0,SUV,2020-04-26,2023-10-06,0
8274,68,Female,Single,Metro,High School,Self-Employed,Third-Party,5301.87,1,1,0,173052.91,2,1,4,1,SMS,Credit Card,2.0,28,9,2020-01-26,2022-02-12,1,Electric,2018-02-22,2023-11-15,0
8275,33,Male,Single,Urban,Bachelor,Employed,Comprehensive,4916.86,1,4,4,149778.81,0,0,3,3,SMS,Net Banking,3.0,4,4,2017-11-21,2018-02-05,5,Sedan,2015-01-16,2021-11-27,1
8276,65,Female,Single,Metro,Master,Employed,Zero Depreciation,4181.23,1,4,4,476599.53,2,1,1,0,Email,Net Banking,1.0,12,5,2021-01-11,2021-05-03,0,Sedan,2022-12-23,2022-10-12,0
8277,47,Male,Single,Urban,Bachelor,Employed,Third-Party,5136.05,3,7,4,73760.96,1,1,5,0,Agent,Net Banking,1.0,12,3,2017-02-27,2022-04-23,1,Hatchback,2021-04-04,2022-06-20,0
8278,46,Female,Single,Metro,Master,Self-Employed,Comprehensive,6382.19,1,4,5,332092.96,4,1,3,3,Phone,Credit Card,,20,19,2015-03-13,2023-03-21,0,Sedan,,2023-04-06,0
8279,33,Male,Single,Urban,Bachelor,Self-Employed,Comprehensive,6617.79,1,2,0,495520.16,0,0,5,2,Email,Credit Card,,26,13,2017-08-02,2021-09-21,2,Electric,2021-03-27,2021-11-23,0
8280,39,Female,Married,Urban,Master,Retired,Comprehensive,8556.17,1,2,3,89567.16,2,0,2,0,Email,UPI,,12,16,2021-07-10,2022-10-02,1,Sedan,2022-04-15,2023-10-19,0
8281,71,Female,Married,Metro,Bachelor,Employed,Zero Depreciation,6906.9,5,3,4,91820.46,1,0,4,2,Email,Net Banking,3.0,8,15,2015-01-27,2023-12-27,0,Sedan,2021-09-23,2023-04-22,0
8282,42,Female,Married,Metro,Master,Employed,Comprehensive,8824.37,5,2,3,339319.54,0,1,2,3,Email,UPI,8.0,15,12,2017-05-18,2022-07-22,1,Hatchback,2021-03-12,2023-03-03,1
8283,34,Male,Divorced,Metro,Bachelor,Employed,Comprehensive,6909.52,1,0,0,113236.06,2,0,1,2,Agent,Net Banking,8.0,4,4,2019-06-17,2023-07-11,0,SUV,,2023-02-18,0
8284,65,Male,Divorced,Urban,Bachelor,Self-Employed,Third-Party,4150.71,1,8,1,36897.08,1,1,2,3,Email,Credit Card,7.0,11,7,2016-04-01,2017-11-09,6,Electric,,2017-10-28,0
8285,70,Male,Divorced,Urban,Master,Employed,Comprehensive,6677.84,3,7,0,201177.61,0,1,1,0,SMS,UPI,2.0,22,4,2018-11-26,2021-07-26,2,Hatchback,2015-03-10,2023-07-09,1
8286,29,Female,Single,Metro,Bachelor,Employed,Zero Depreciation,7561.18,3,2,5,42908.67,4,1,1,0,Phone,Net Banking,8.0,11,19,2015-06-16,2015-02-16,8,Hatchback,,2020-12-20,0
8287,68,Female,Married,Urban,High School,Self-Employed,Comprehensive,7170.89,3,0,0,204894.23,1,1,1,3,SMS,Credit Card,6.0,16,13,2019-11-27,2019-12-12,4,Electric,2016-07-06,2019-05-04,0
8288,31,Female,Divorced,Rural,High School,Self-Employed,Comprehensive,8649.21,3,7,2,446190.66,1,0,4,0,Phone,Net Banking,2.0,26,19,2018-10-20,2022-04-20,1,Electric,2018-03-15,2022-02-09,0
8289,34,Male,Married,Metro,Bachelor,Employed,Comprehensive,9150.2,1,0,1,225464.34,0,0,2,3,Agent,Net Banking,3.0,18,2,2022-05-27,2023-08-02,0,SUV,2020-10-07,2023-02-20,1
8290,25,Male,Single,Metro,Bachelor,Employed,Zero Depreciation,4016.91,1,2,2,276507.42,4,1,3,2,Email,Cash,1.0,6,9,2016-09-12,2017-12-11,3,Hatchback,,2021-11-18,0
8291,46,Female,Married,Urban,Bachelor,Employed,Third-Party,1710.28,1,1,2,209617.84,0,0,1,0,SMS,Credit Card,6.0,15,9,2021-04-01,2022-12-28,1,Hatchback,,2022-10-28,1
8292,32,Male,Single,Urban,Bachelor,Employed,Comprehensive,6907.7,1,2,3,112765.46,3,0,4,3,Email,UPI,2.0,1,2,2017-08-26,2018-03-13,5,Sedan,,2022-05-28,1
8293,68,Male,Divorced,Metro,High School,Employed,Comprehensive,1992.36,3,8,4,144300.27,3,0,1,0,Agent,Net Banking,,19,10,2020-01-02,2022-02-24,1,SUV,2019-07-14,2023-11-15,0
8294,54,Male,Single,Metro,Bachelor,Employed,Comprehensive,8955.84,3,6,4,27272.1,3,0,5,0,Phone,Cash,4.0,2,19,2015-04-02,2017-05-13,6,Hatchback,2017-12-24,2021-09-26,0
8295,70,Male,Single,Metro,High School,Student,Third-Party,8399.48,5,6,2,490679.94,3,0,3,1,Agent,Credit Card,0.0,16,12,2020-12-13,2022-06-05,1,Sedan,2022-10-01,2022-10-04,0
8296,26,Female,Married,Urban,Bachelor,Employed,Zero Depreciation,7421.75,5,8,0,390089.66,0,1,2,1,SMS,UPI,1.0,21,7,2021-02-19,2023-11-24,0,Electric,,2023-11-25,1
8297,34,Male,Single,Urban,Master,Employed,Zero Depreciation,9335.58,1,8,3,51820.01,2,1,4,0,Phone,Net Banking,0.0,25,1,2020-11-07,2022-12-16,1,Electric,,2022-01-05,0
8298,22,Male,Divorced,Metro,Master,Employed,Comprehensive,8984.65,3,1,2,417089.91,2,0,1,0,SMS,UPI,8.0,9,8,2015-06-13,2023-08-26,0,SUV,2020-02-23,2023-02-07,0
8299,62,Female,Divorced,Metro,Bachelor,Employed,Comprehensive,9306.4,3,0,3,110210.15,4,1,3,3,Email,UPI,,27,4,2019-02-18,2020-06-04,3,Hatchback,2020-12-13,2022-12-22,0
8300,28,Female,Single,Metro,Bachelor,Employed,Comprehensive,7619.0,5,6,0,147068.77,0,0,2,1,Email,Cash,2.0,12,4,2019-10-07,2022-09-08,1,SUV,2022-12-01,2022-03-09,0
8301,57,Male,Married,Rural,Bachelor,Employed,Comprehensive,4316.11,1,6,0,166471.79,4,0,1,2,SMS,Net Banking,7.0,21,14,2022-09-22,2022-01-27,0,Electric,,2023-01-01,0
8302,51,Male,Divorced,Metro,High School,Employed,Comprehensive,1429.7,5,7,0,323545.27,1,0,3,0,Phone,Cash,6.0,26,1,2019-07-15,2020-03-26,3,Hatchback,,2020-04-23,0
8303,39,Male,Divorced,Urban,Master,Student,Comprehensive,1554.05,3,1,3,482855.0,0,0,4,0,Phone,Cash,0.0,23,0,2015-09-25,2022-12-04,1,SUV,,2022-10-21,0
8304,59,Male,Single,Urban,Bachelor,Employed,Third-Party,8138.31,1,0,1,405403.39,1,1,5,1,Phone,Credit Card,,19,19,2022-12-01,2022-04-21,1,Hatchback,2017-10-18,2022-06-27,1
8305,50,Female,Single,Rural,Bachelor,Employed,Third-Party,2722.42,1,2,0,304111.69,4,1,3,2,SMS,Credit Card,0.0,21,10,2016-09-16,2017-09-02,6,Hatchback,2016-12-06,2019-03-04,0
8306,50,Female,Divorced,Urban,Bachelor,Employed,Third-Party,3817.85,1,2,1,214658.04,2,1,3,1,Agent,Credit Card,1.0,7,1,2017-07-21,2017-03-03,6,Hatchback,2020-09-22,2023-12-05,0
8307,49,Female,Single,Metro,High School,Employed,Comprehensive,6274.96,3,9,5,397771.43,0,1,2,0,Phone,UPI,0.0,11,12,2015-01-04,2019-10-17,4,Electric,2017-01-28,2019-04-06,0
8308,70,Male,Single,Rural,High School,Employed,Comprehensive,2179.82,1,4,2,67501.27,1,0,3,2,Email,Cash,5.0,7,13,2018-07-12,2018-01-24,5,Hatchback,2016-02-19,2021-10-18,0
8309,67,Male,Divorced,Urban,High School,Self-Employed,Third-Party,9867.95,5,7,1,136743.35,1,0,1,2,Email,Net Banking,2.0,4,2,2016-01-08,2020-08-22,3,Electric,2022-06-01,2020-04-27,0
8310,29,Female,Married,Urban,Bachelor,Employed,Comprehensive,8353.92,1,0,3,425659.76,3,0,4,3,Email,Cash,,27,1,2019-05-10,2021-06-12,2,SUV,2020-09-25,2022-09-20,1
8311,20,Male,Married,Metro,High School,Employed,Zero Depreciation,6262.4,5,2,5,407880.15,4,0,5,2,Email,Credit Card,1.0,15,9,2019-03-20,2022-11-16,0,Sedan,,2022-08-24,1
8312,53,Female,Divorced,Metro,Master,Employed,Third-Party,9176.13,5,5,5,233222.16,4,0,4,1,Phone,Net Banking,8.0,15,15,2015-07-16,2018-05-22,5,Electric,2022-04-12,2023-12-26,0
8313,30,Female,Single,Urban,Bachelor,Employed,Comprehensive,5442.14,1,3,1,323567.29,0,0,5,3,SMS,UPI,1.0,19,1,2019-11-11,2020-03-18,1,Hatchback,2023-09-27,2022-09-27,0
8314,63,Female,Divorced,Rural,Master,Employed,Comprehensive,9072.52,1,9,3,375757.24,2,0,1,1,Email,UPI,2.0,17,5,2021-09-13,2021-04-20,0,Electric,2017-12-09,2022-07-05,0
8315,30,Female,Divorced,Urban,Master,Employed,Comprehensive,8433.82,5,8,4,28429.84,2,0,1,2,SMS,Cash,6.0,25,3,2020-03-10,2020-04-05,3,Hatchback,2016-07-16,2021-05-03,0
8316,76,Female,Single,Rural,Bachelor,Employed,Comprehensive,1126.75,5,1,0,230727.13,1,1,1,2,Agent,UPI,0.0,1,7,2015-07-05,2016-09-26,0,Electric,2023-12-03,2019-06-03,0
8317,44,Female,Married,Urban,High School,Employed,Comprehensive,8170.65,3,2,1,242355.02,4,0,2,0,Phone,Credit Card,7.0,26,3,2017-02-11,2023-11-08,0,Sedan,2019-01-11,2023-02-05,0
8318,49,Female,Married,Metro,Bachelor,Employed,Third-Party,8055.37,1,1,0,426601.67,4,0,1,3,Phone,Cash,2.0,3,7,2020-10-20,2023-07-19,0,Electric,2022-03-05,2023-01-21,1
8319,34,Male,Single,Urban,High School,Self-Employed,Comprehensive,3856.42,3,1,5,102254.88,0,1,2,2,Email,Cash,5.0,18,16,2021-08-05,2023-05-20,0,Hatchback,2019-03-07,2023-09-10,1
8320,71,Female,Divorced,Urban,High School,Retired,Comprehensive,5437.38,5,9,2,85297.53,3,1,3,0,SMS,Credit Card,3.0,21,16,2020-07-25,2021-06-19,2,Hatchback,2020-12-26,2021-05-07,0
8321,22,Female,Single,Urban,Bachelor,Self-Employed,Third-Party,2243.75,1,3,1,266691.14,1,0,5,2,Email,UPI,2.0,16,5,2017-03-28,2021-11-01,2,SUV,2023-11-01,2022-10-21,0
8322,44,Male,Divorced,Rural,Bachelor,Self-Employed,Zero Depreciation,6999.24,3,2,4,323858.54,3,0,1,0,Phone,Credit Card,6.0,24,2,2017-02-20,2021-05-13,2,SUV,2017-01-21,2022-05-16,0
8323,70,Female,Single,Metro,High School,Retired,Comprehensive,7069.54,5,7,5,39595.99,4,0,5,1,Phone,Credit Card,9.0,26,19,2015-06-08,2023-08-07,0,Electric,2019-12-23,2023-12-15,0
8324,47,Male,Single,Metro,Bachelor,Employed,Third-Party,9833.13,3,5,2,233922.12,1,0,3,0,Email,Net Banking,,12,15,2018-11-21,2019-10-26,0,SUV,2022-10-25,2019-05-13,1
8325,41,Female,Married,Rural,High School,Employed,Comprehensive,7504.78,1,0,5,58997.92,1,1,2,2,Phone,Credit Card,6.0,21,1,2019-08-26,2022-06-17,1,SUV,2022-07-01,2022-09-23,1
8326,55,Male,Married,Metro,Bachelor,Employed,Zero Depreciation,5026.13,5,5,4,176663.18,1,1,2,2,Phone,Net Banking,3.0,6,17,2015-05-16,2019-06-14,4,SUV,2016-11-01,2020-11-26,0
8327,30,Male,Single,Urban,Master,Self-Employed,Third-Party,2622.46,3,2,2,309469.88,1,0,1,0,Email,Credit Card,8.0,10,5,2019-08-13,2020-08-04,3,Hatchback,2023-06-05,2022-12-25,0
8328,26,Male,Single,Rural,Bachelor,Employed,Zero Depreciation,8089.44,5,2,3,473527.83,4,1,4,3,SMS,Credit Card,7.0,11,2,2019-09-10,2020-08-02,1,Hatchback,2016-10-24,2020-09-01,0
8329,43,Female,Married,Metro,Master,Retired,Comprehensive,4184.16,3,3,5,246185.52,2,0,2,2,SMS,Credit Card,,26,8,2020-06-20,2021-05-10,0,Hatchback,2021-11-11,2021-03-17,0
8330,72,Male,Divorced,Rural,Bachelor,Self-Employed,Comprehensive,9493.52,1,7,3,127946.68,3,0,3,1,Email,UPI,,11,0,2018-10-14,2021-10-17,2,SUV,2015-03-24,2021-05-05,1
8331,18,Female,Married,Metro,High School,Employed,Zero Depreciation,3493.8,5,6,5,395125.97,1,0,1,1,SMS,UPI,0.0,7,19,2020-03-04,2022-06-19,1,Electric,,2022-06-24,0
8332,33,Female,Divorced,Urban,Bachelor,Employed,Comprehensive,2769.43,5,2,3,129101.22,2,0,2,0,Email,Credit Card,3.0,5,1,2018-09-08,2022-10-24,1,Sedan,2016-05-21,2022-03-21,0
8333,54,Female,Married,Metro,High School,Employed,Third-Party,6583.91,1,0,0,456907.26,1,0,2,3,SMS,UPI,9.0,7,0,2020-01-16,2020-10-02,3,Electric,2022-01-19,2021-03-26,0
8334,33,Female,Married,Urban,Bachelor,Employed,Comprehensive,9240.68,1,5,3,124374.55,3,0,5,0,SMS,Credit Card,7.0,29,0,2016-03-10,2022-07-27,1,Sedan,2017-06-13,2023-08-23,1
8335,40,Female,Divorced,Urban,Bachelor,Self-Employed,Comprehensive,2269.61,5,0,0,270166.03,1,0,2,1,SMS,Credit Card,8.0,5,13,2020-12-12,2020-10-10,3,Sedan,2020-03-28,2021-06-12,0
8336,72,Female,Single,Metro,Master,Employed,Comprehensive,1372.09,1,4,1,186947.24,3,1,2,3,Email,Net Banking,3.0,4,1,2018-02-06,2021-09-07,2,Sedan,2021-04-22,2022-02-05,1
8337,46,Female,Married,Urban,Bachelor,Student,Third-Party,9706.47,5,3,2,120285.08,4,0,4,2,Agent,Credit Card,2.0,3,7,2015-01-24,2015-07-05,8,Sedan,,2021-12-07,1
8338,45,Male,Married,Rural,Master,Student,Comprehensive,2230.51,1,5,4,477566.81,0,0,5,3,Agent,Cash,7.0,26,0,2018-07-05,2021-05-13,2,Electric,2021-08-10,2022-12-14,1
8339,39,Female,Married,Urban,Bachelor,Employed,Third-Party,6467.68,1,1,2,330493.84,0,0,4,2,SMS,Cash,0.0,2,11,2017-02-28,2022-06-17,0,SUV,2019-09-08,2023-09-24,1
8340,36,Female,Single,Rural,High School,Self-Employed,Third-Party,2791.88,1,1,2,171526.52,1,0,5,1,Phone,UPI,4.0,1,11,2016-12-25,2023-03-09,0,Hatchback,,2023-12-15,0
8341,71,Male,Married,Metro,Bachelor,Employed,Third-Party,2509.14,1,4,1,313352.54,0,0,1,0,Email,Net Banking,1.0,26,18,2022-04-25,2023-05-13,0,Sedan,2023-02-27,2023-01-22,0
8342,41,Female,Single,Urban,Master,Self-Employed,Zero Depreciation,2404.41,3,0,5,31552.36,4,0,5,2,Email,UPI,,23,15,2017-11-15,2018-02-05,5,Sedan,2017-07-02,2021-10-24,0
8343,52,Male,Married,Metro,Bachelor,Self-Employed,Zero Depreciation,7389.73,1,2,5,151074.94,2,1,2,0,Email,UPI,6.0,13,14,2022-03-14,2023-03-22,0,SUV,2019-05-20,2023-04-12,0
8344,54,Male,Divorced,Rural,Bachelor,Retired,Comprehensive,7836.6,3,9,3,113136.3,1,1,2,0,Agent,Cash,1.0,18,7,2019-09-21,2019-10-06,2,Sedan,,2022-10-11,0
8345,31,Female,Married,Metro,Bachelor,Employed,Comprehensive,2078.2,1,5,0,177703.18,4,1,3,0,Phone,Net Banking,,13,16,2018-10-12,2021-05-19,2,Sedan,2023-10-04,2021-07-06,0
8346,65,Female,Married,Metro,Bachelor,Retired,Comprehensive,2229.12,5,0,2,239718.27,1,0,2,3,SMS,Net Banking,4.0,22,13,2020-12-22,2021-11-19,2,Sedan,,2022-08-20,0
8347,68,Male,Single,Metro,High School,Retired,Third-Party,9408.98,1,1,2,118160.11,2,0,4,2,Email,Net Banking,5.0,8,0,2020-09-11,2020-10-17,3,Electric,2019-05-13,2022-10-21,0
8348,60,Female,Single,Metro,High School,Self-Employed,Zero Depreciation,6299.74,5,1,2,273843.14,4,0,3,3,Agent,Cash,7.0,6,14,2017-03-19,2017-11-03,2,SUV,2020-12-20,2019-09-01,0
8349,36,Male,Single,Rural,High School,Employed,Comprehensive,8031.66,3,9,5,409237.1,0,1,1,3,Email,Credit Card,1.0,6,4,2019-03-22,2020-03-02,3,Electric,2016-05-27,2020-10-10,0
8350,32,Male,Divorced,Metro,Bachelor,Self-Employed,Third-Party,1725.01,1,8,5,189617.27,4,0,3,2,Email,Credit Card,3.0,5,18,2020-03-23,2021-02-11,2,Sedan,2022-09-28,2022-08-12,0
8351,71,Female,Divorced,Rural,Master,Self-Employed,Comprehensive,1471.71,1,6,4,462374.97,0,0,3,2,Agent,Cash,6.0,2,0,2020-02-13,2020-03-21,3,SUV,2019-07-25,2023-07-24,0
8352,21,Male,Single,Metro,Master,Student,Comprehensive,4565.78,1,1,0,278403.63,4,1,2,2,Agent,Credit Card,5.0,23,14,2016-09-11,2021-02-07,2,Sedan,2015-03-08,2022-01-03,0
8353,22,Female,Divorced,Rural,High School,Employed,Comprehensive,5997.29,3,0,2,33872.39,0,1,1,3,Agent,UPI,5.0,4,3,2022-06-20,2023-09-09,0,Electric,2020-03-03,2023-12-17,0
8354,37,Female,Single,Urban,Bachelor,Employed,Zero Depreciation,4352.5,1,0,4,152787.79,3,1,3,3,Agent,Credit Card,2.0,19,1,2016-08-03,2016-06-10,7,Sedan,2020-11-18,2020-08-07,0
8355,54,Male,Divorced,Metro,Bachelor,Self-Employed,Third-Party,7420.89,1,8,1,248039.32,1,0,4,3,Email,Cash,0.0,17,8,2015-06-02,2016-12-13,7,Sedan,2017-03-01,2023-01-23,0
8356,52,Male,Single,Metro,Bachelor,Employed,Zero Depreciation,7025.35,1,4,3,150618.15,2,1,5,0,Email,Cash,8.0,2,18,2015-06-10,2020-03-08,3,Electric,2022-08-24,2022-09-07,0
8357,49,Female,Single,Metro,Bachelor,Self-Employed,Third-Party,5021.69,3,7,1,196634.47,0,0,3,0,Phone,Net Banking,1.0,1,8,2016-05-15,2023-01-01,0,Electric,2023-11-05,2023-09-09,0
8358,25,Female,Divorced,Metro,High School,Employed,Third-Party,1714.76,1,4,0,353901.05,0,0,3,3,Phone,UPI,3.0,24,4,2022-05-09,2023-08-16,0,Hatchback,,2023-03-26,1
8359,35,Female,Married,Metro,Master,Self-Employed,Third-Party,6359.74,5,1,2,400319.02,3,1,1,1,Email,Credit Card,6.0,18,10,2022-04-25,2023-02-20,0,Hatchback,,2023-01-19,1
8360,56,Male,Single,Metro,Master,Self-Employed,Third-Party,3176.91,1,0,2,130983.18,0,1,3,0,Agent,Cash,0.0,5,10,2020-11-07,2020-01-07,3,SUV,2015-03-13,2020-10-21,0
8361,44,Female,Single,Metro,High School,Employed,Third-Party,4472.54,1,6,4,337303.45,2,0,5,2,Agent,UPI,3.0,23,10,2020-03-10,2021-03-24,1,Electric,2023-01-22,2022-05-09,1
8362,21,Male,Married,Urban,Bachelor,Self-Employed,Third-Party,1129.58,5,6,2,73000.43,4,0,5,3,SMS,UPI,9.0,2,18,2022-09-24,2023-01-16,0,Sedan,2022-05-22,2023-08-05,0
8363,20,Male,Single,Metro,High School,Retired,Zero Depreciation,5689.97,1,8,2,126760.38,3,0,3,2,Phone,Credit Card,,10,8,2019-02-27,2020-05-25,3,Sedan,2018-09-15,2021-11-25,1
8364,35,Male,Single,Urban,High School,Retired,Third-Party,7290.92,5,5,2,66884.66,4,1,3,3,Email,UPI,2.0,21,14,2022-02-12,2023-09-24,0,Sedan,2018-10-18,2023-10-13,0
8365,35,Female,Divorced,Rural,Master,Employed,Comprehensive,6197.47,5,5,3,377064.66,1,0,1,3,Agent,Net Banking,0.0,5,5,2019-12-26,2021-04-06,2,Hatchback,2021-08-27,2023-05-18,0
8366,70,Male,Married,Metro,Bachelor,Self-Employed,Comprehensive,7764.19,5,0,3,83826.6,3,0,4,3,Email,Credit Card,7.0,26,17,2022-04-09,2023-08-09,0,Electric,2017-05-25,2023-11-28,0
8367,60,Female,Single,Metro,Bachelor,Employed,Zero Depreciation,9994.74,1,1,5,318323.63,0,0,1,1,Email,Cash,9.0,8,1,2019-10-07,2023-05-14,0,Hatchback,2021-07-18,2023-02-21,1
8368,53,Male,Single,Metro,Bachelor,Employed,Comprehensive,6693.11,3,2,0,396744.44,4,0,2,2,SMS,Cash,8.0,4,17,2015-06-08,2019-11-08,4,Hatchback,2017-10-05,2020-10-07,0
8369,58,Female,Married,Metro,Master,Retired,Third-Party,2989.71,1,0,0,339426.96,4,0,1,1,SMS,Credit Card,5.0,22,7,2022-09-18,2022-01-27,1,Hatchback,2016-03-06,2023-11-27,0
8370,27,Female,Married,Urban,Master,Employed,Zero Depreciation,6150.62,5,9,5,255716.7,1,0,4,2,Agent,Cash,2.0,4,19,2015-04-07,2018-03-07,5,Hatchback,,2018-04-05,0
8371,24,Male,Divorced,Metro,High School,Employed,Comprehensive,3205.67,3,4,3,279766.57,2,0,5,1,Email,Net Banking,2.0,1,0,2016-09-07,2019-09-22,4,Sedan,2018-01-20,2022-06-07,0
8372,59,Female,Divorced,Metro,Master,Self-Employed,Third-Party,3971.82,3,9,3,305783.47,4,0,3,3,SMS,Net Banking,8.0,29,6,2021-02-28,2022-05-08,1,Hatchback,2020-10-27,2023-01-17,0
8373,75,Male,Divorced,Metro,Master,Employed,Third-Party,4168.4,1,7,1,238379.06,2,1,5,1,Agent,Net Banking,7.0,1,6,2016-12-07,2023-12-14,0,Hatchback,2015-07-26,2023-01-06,0
8374,21,Male,Single,Rural,Bachelor,Retired,Third-Party,5679.87,1,5,0,249897.33,4,0,2,3,Phone,Cash,5.0,8,14,2018-11-17,2021-04-02,2,Hatchback,2015-12-13,2021-05-02,1
8375,26,Male,Married,Urban,Bachelor,Employed,Comprehensive,5713.59,3,7,4,366883.08,1,0,4,0,Phone,Cash,,4,1,2017-07-02,2022-06-18,1,Electric,2022-04-07,2023-11-12,1
8376,61,Male,Divorced,Rural,High School,Self-Employed,Comprehensive,7005.86,1,7,3,263254.96,4,0,3,2,Phone,Net Banking,,9,7,2022-09-18,2023-09-06,0,Sedan,2016-02-27,2023-12-11,0
8377,51,Male,Married,Rural,High School,Employed,Comprehensive,4939.52,1,8,5,271731.67,2,1,3,3,Phone,Net Banking,0.0,18,15,2017-09-03,2017-10-14,6,SUV,2023-11-24,2020-05-26,0
8378,40,Male,Single,Metro,Bachelor,Employed,Zero Depreciation,2689.26,3,7,3,326187.21,3,1,4,1,Agent,Credit Card,,4,1,2020-03-16,2022-06-20,1,Sedan,,2023-06-03,0
8379,40,Male,Single,Metro,Master,Employed,Comprehensive,5418.88,3,4,2,339978.45,0,1,5,0,Email,Credit Card,7.0,15,7,2022-04-01,2023-09-05,0,SUV,2017-05-24,2023-11-08,0
8380,41,Female,Married,Metro,Master,Employed,Comprehensive,8168.22,3,5,0,245126.2,4,0,2,3,SMS,Net Banking,8.0,8,2,2019-09-14,2020-05-07,1,Hatchback,2023-12-21,2020-08-22,0
8381,50,Male,Married,Urban,Bachelor,Self-Employed,Third-Party,7325.43,1,5,3,113148.5,3,0,4,0,Phone,Credit Card,5.0,20,8,2017-06-22,2017-03-22,6,SUV,,2018-08-01,0
8382,74,Male,Divorced,Urban,Bachelor,Self-Employed,Third-Party,2037.49,1,8,5,435073.68,1,0,3,0,Phone,Credit Card,1.0,18,2,2016-06-06,2017-03-12,0,Sedan,2023-09-26,2018-05-16,0
8383,46,Female,Married,Metro,Bachelor,Employed,Comprehensive,9535.02,3,5,0,350469.98,1,0,2,0,Phone,Cash,,8,1,2016-08-23,2021-09-17,2,Electric,2016-03-17,2021-08-19,1
8384,57,Female,Divorced,Metro,Bachelor,Employed,Zero Depreciation,3752.46,3,2,5,122843.37,2,0,1,1,SMS,Net Banking,8.0,9,8,2019-07-11,2023-09-07,0,SUV,2023-04-22,2023-09-12,0
8385,65,Male,Married,Metro,High School,Employed,Comprehensive,6278.12,5,3,2,87400.8,4,1,2,1,Email,Cash,6.0,17,0,2018-06-24,2023-10-06,0,Sedan,,2023-07-15,0
8386,50,Male,Married,Rural,Bachelor,Employed,Comprehensive,1288.61,1,9,5,179147.14,0,0,1,3,Email,Net Banking,5.0,5,1,2018-08-26,2023-04-01,0,Hatchback,2015-09-27,2023-08-14,0
8387,37,Male,Married,Rural,High School,Employed,Third-Party,9185.29,3,2,0,262918.39,2,1,2,3,SMS,Net Banking,9.0,21,12,2015-02-17,2022-09-04,1,Hatchback,2018-05-10,2023-04-06,0
8388,25,Female,Single,Metro,High School,Employed,Third-Party,7152.14,1,7,0,480509.88,4,0,2,1,Phone,Cash,5.0,20,18,2016-06-14,2020-02-05,3,Sedan,2019-09-14,2021-05-10,0
8389,16,Male,Single,Metro,High School,Retired,Comprehensive,3484.5,3,6,0,475580.54,1,0,5,0,Email,UPI,9.0,20,19,2022-04-10,2023-08-01,0,Electric,2021-09-08,2023-09-17,1
8390,49,Female,Single,Metro,Bachelor,Retired,Comprehensive,7149.99,3,7,0,214633.45,2,0,1,1,SMS,UPI,3.0,4,9,2019-07-16,2022-08-02,1,SUV,2017-10-26,2023-05-14,0
8391,20,Male,Divorced,Rural,High School,Employed,Third-Party,3632.92,3,5,4,128061.93,3,1,5,0,Email,Cash,4.0,1,0,2016-12-16,2023-08-27,0,Hatchback,,2023-08-08,0
8392,42,Male,Divorced,Rural,Bachelor,Employed,Zero Depreciation,3337.53,1,2,5,343283.38,4,0,4,2,SMS,UPI,4.0,13,11,2022-12-13,2022-05-09,1,Hatchback,2022-02-23,2022-11-21,0
