Customer_ID,Age,Gender,Marital_Status,Region,Education_Level,Employment_Status,Policy_Type,Policy_Tenure,Policy_Renewal_Count,Total_Claims_Filed,Claim_Amount_Total,Missed_Payments,Family_Members_Insured,Policy_Cancellation_History,Mode_of_Communication,Payment_Mode,Customer_Complaints,Complaint_Resolution_Time,Customer_Support_Calls,Policy_Start_Date,Policy_End_Date,Last_Claim_Date,Last_Payment_Date,Vehicle_Age,Vehicle_Type,Premium_Amount,Churn,Age_Group,Policy_Duration,Policy_Age,Time_Since_Last_Claim,Time_Since_Last_Payment
C6075,44,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,3,5,3,307282,1,2,2,Email,Cash,7,16,8,2018-03-06,2021-02-06,,2018-09-30,14,SUV,13060,1.0,"(35, 45]",1068.0,5.90280629705681,0.0,1948
C6076,35,Male,Married,Urban,Master's,Employed,Third Party,9,5,3,420982,2,1,0,Phone,Cash,1,9,8,2019-08-11,,2020-06-12,2022-11-23,5,Sedan,17462,0.0,"(25, 35]",0.0,4.470910335386721,1327.0,433
C6077,38,Male,Single,Urban,Bachelor's,Self-Employed,Comprehensive,2,1,1,421027,0,3,0,Email,Cash,2,27,5,2017-12-08,2019-12-08,,2018-01-23,14,Hatchback,19087,0.0,"(35, 45]",730.0,6.143737166324435,0.0,2198
C6078,45,Female,Married,Urban,Master's,Unemployed,Comprehensive,8,2,2,222001,0,3,1,Phone,Cheque,7,16,9,,,2023-08-09,2023-09-15,14,Hatchback,10464,0.0,"(35, 45]",0.0,0.0,174.0,137
C6079,52,Male,Single,Urban,Master's,Employed,Own Damage,3,1,4,168656,3,4,0,Phone,Cash,3,7,1,,,,2022-07-24,2,Sedan,13858,0.0,"(45, 55]",0.0,0.0,0.0,555
C6080,39,Male,Married,Metro,Bachelor's,Employed,Third Party,6,3,1,257147,1,2,1,Phone,Online,7,9,5,,,,2023-03-31,2,Hatchback,16085,0.0,"(35, 45]",0.0,0.0,0.0,305
C6081,57,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,2,1,2,8217,0,3,0,In-Person,Online,8,26,9,,,,2018-01-10,5,Sedan,5945,0.0,"(55, 65]",0.0,0.0,0.0,2211
C6082,40,Male,Single,Urban,Bachelor's,Employed,Third Party,4,2,2,405379,1,2,1,Email,Cheque,0,27,0,,,,2017-03-25,4,Hatchback,13660,0.0,"(35, 45]",0.0,0.0,0.0,2502
C6083,20,Male,Married,Rural,High School,Employed,Third Party,4,2,3,364435,1,2,1,Email,Credit Card,1,23,4,,,2021-04-06,2019-04-08,11,Sedan,14225,0.0,"(18, 25]",0.0,0.0,1029.0,1758
C6084,57,Male,Single,Metro,Master's,Self-Employed,Comprehensive,2,1,2,233812,2,4,2,Phone,Cheque,4,1,3,2021-03-06,2023-03-06,2023-06-03,2023-05-29,4,Hatchback,17963,0.0,"(55, 65]",730.0,2.9021218343600275,241.0,246
C6085,67,Female,Married,Urban,Bachelor's,Self-Employed,Comprehensive,4,5,4,85611,3,3,1,Phone,Cash,5,9,6,2021-05-09,,,2023-07-03,10,Hatchback,13853,1.0,"(65, 100]",0.0,2.726899383983573,0.0,211
C6086,27,Male,Married,Rural,Bachelor's,Employed,Third Party,3,2,2,420213,0,2,1,In-Person,Cash,7,23,3,,,,2017-12-19,2,Hatchback,11159,0.0,"(25, 35]",0.0,0.0,0.0,2233
C6087,42,Male,Married,Urban,Master's,Employed,Comprehensive,2,3,4,164701,0,2,1,Phone,Credit Card,9,22,7,2022-02-10,,2023-09-02,2023-06-22,4,Sedan,12097,0.0,"(35, 45]",0.0,1.9685147159479808,150.0,222
C6088,69,Male,Single,Rural,Master's,Employed,Comprehensive,2,4,1,116580,3,3,1,In-Person,Online,7,1,5,,,2019-06-11,2019-06-16,2,SUV,22106,0.0,"(65, 100]",0.0,0.0,1694.0,1689
C6089,66,Male,Single,Urban,Master's,Employed,Comprehensive,2,1,3,188458,0,2,0,Phone,Cheque,6,14,2,2022-10-06,,2023-01-10,2022-08-23,2,Sedan,18771,0.0,"(65, 100]",0.0,1.3169062286105406,385.0,525
C6090,25,Male,Married,Rural,Bachelor's,Employed,Own Damage,5,0,2,160229,3,3,2,Email,Credit Card,7,29,1,,,,2022-07-01,8,Hatchback,8046,1.0,"(18, 25]",0.0,0.0,0.0,578
C6091,28,Female,Married,Urban,Bachelor's,Employed,Comprehensive,5,2,1,393619,3,2,0,In-Person,Credit Card,9,18,2,2016-05-11,2021-04-11,2019-12-12,2021-01-13,7,SUV,13318,0.0,"(25, 35]",1796.0,7.7207392197125255,1510.0,1112
C6092,22,Female,Married,Metro,High School,Employed,Comprehensive,8,0,2,329221,2,4,2,In-Person,Cheque,9,24,6,,,2023-07-12,2023-09-17,5,Sedan,11397,0.0,"(18, 25]",0.0,0.0,202.0,135
C6093,62,Male,Single,Rural,Bachelor's,Employed,Third Party,2,5,2,441928,0,4,0,Email,Credit Card,0,9,8,2021-09-01,2023-09-01,,2021-11-11,6,Sedan,6442,0.0,"(55, 65]",730.0,2.412046543463381,0.0,810
C6094,54,Male,Married,Rural,Master's,Employed,Comprehensive,8,1,0,292611,2,2,2,Email,Online,7,6,6,,,2000-01-01,2023-02-24,7,Hatchback,14407,1.0,"(45, 55]",0.0,0.0,8795.0,340
C6095,62,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,6,1,0,226560,0,3,1,In-Person,Online,2,29,7,,,2000-01-01,2021-03-15,0,Hatchback,15995,0.0,"(55, 65]",0.0,0.0,8795.0,1051
C6096,55,Male,Single,Urban,Bachelor's,Employed,Comprehensive,3,0,3,228542,3,2,2,Email,Cash,5,4,2,,,2021-09-06,2020-07-15,3,SUV,11446,1.0,"(45, 55]",0.0,0.0,876.0,1294
C6097,46,Female,Married,Rural,Master's,Self-Employed,Comprehensive,5,3,3,205382,2,3,2,In-Person,Cash,0,2,1,,,,2021-05-03,8,Hatchback,7821,0.0,"(45, 55]",0.0,0.0,0.0,1002
C6098,22,Female,Single,Metro,High School,Self-Employed,Comprehensive,4,4,1,402009,3,1,1,In-Person,Cheque,6,5,0,2016-09-11,2020-08-11,2017-12-04,2017-09-16,9,Hatchback,14060,1.0,"(18, 25]",1430.0,7.383983572895278,2248.0,2327
C6099,26,Female,Single,Urban,Bachelor's,Employed,Comprehensive,5,2,1,162135,2,1,1,Email,Cash,5,10,5,2020-04-11,,,2021-01-28,11,Hatchback,16239,1.0,"(25, 35]",0.0,3.802874743326489,0.0,1097
C6100,65,Male,Single,Metro,Bachelor's,Employed,Third Party,6,2,0,431863,3,4,1,Phone,Online,2,5,4,,,2000-01-01,2021-05-22,13,SUV,27491,0.0,"(55, 65]",0.0,0.0,8795.0,983
C6101,19,Male,Married,Metro,High School,Self-Employed,Comprehensive,4,1,4,116512,3,4,0,Phone,Cash,2,16,4,2020-11-09,,2023-11-01,2020-12-20,4,Sedan,9003,0.0,"(18, 25]",0.0,3.2224503764544834,90.0,1136
C6102,18,Female,Married,Urban,High School,Self-Employed,Third Party,8,0,4,236066,1,2,0,Email,Credit Card,0,6,4,2018-02-04,,,2023-11-21,14,Luxury,40158,0.0,,0.0,5.984941820670773,0.0,70
C6103,57,Female,Married,Rural,Bachelor's,Unemployed,Third Party,2,4,4,175483,0,4,1,In-Person,Online,2,6,7,,,,2022-05-27,8,Luxury,17243,0.0,"(55, 65]",0.0,0.0,0.0,613
C6104,68,Female,Single,Urban,Bachelor's,Employed,Third Party,4,2,0,53012,1,4,2,In-Person,Online,8,27,3,,,2000-01-01,2023-07-05,6,Hatchback,9886,0.0,"(65, 100]",0.0,0.0,8795.0,209
C6105,47,Male,Single,Rural,Master's,Employed,Comprehensive,9,5,3,391549,1,4,2,In-Person,Cash,2,23,4,,,,2023-12-31,6,Sedan,15701,0.0,"(45, 55]",0.0,0.0,0.0,30
C6106,28,Male,Married,Metro,Bachelor's,Self-Employed,Comprehensive,2,0,4,100079,3,2,1,Email,Credit Card,4,23,7,,,2021-02-01,2020-01-09,5,Sedan,9055,0.0,"(25, 35]",0.0,0.0,1093.0,1482
C6107,45,Male,Married,Urban,Bachelor's,Self-Employed,Third Party,2,1,4,356459,0,1,0,Phone,Cheque,8,9,1,2022-01-02,,,2022-11-13,8,Hatchback,10331,0.0,"(35, 45]",0.0,2.0752908966461328,0.0,443
C6108,61,Male,Married,Metro,Master's,Employed,Comprehensive,1,4,3,404892,3,3,1,In-Person,Cash,1,18,6,2019-09-10,2020-08-10,2020-08-01,2020-08-20,12,SUV,19313,0.0,"(55, 65]",335.0,4.388774811772758,1277.0,1258
C6109,29,Male,Single,Metro,Bachelor's,Employed,Third Party,1,1,1,28046,3,1,0,Phone,Cash,4,11,2,,,2021-03-10,2022-02-23,3,Sedan,15417,0.0,"(25, 35]",0.0,0.0,1056.0,706
C6110,56,Female,Married,Metro,Bachelor's,Employed,Comprehensive,8,0,2,458508,1,2,1,Phone,Credit Card,4,17,2,,,,2018-02-18,8,Hatchback,15867,0.0,"(55, 65]",0.0,0.0,0.0,2172
C6111,43,Male,Married,Metro,Master's,Employed,Comprehensive,3,1,2,468059,3,1,1,In-Person,Credit Card,8,27,9,2022-10-08,,,2022-09-16,3,SUV,17595,0.0,"(35, 45]",0.0,1.3114305270362765,0.0,501
C6112,30,Male,Married,Urban,Diploma,Employed,Third Party,1,2,3,409872,0,2,0,In-Person,Online,0,16,5,,,2023-02-11,2023-12-10,4,Hatchback,14076,0.0,"(25, 35]",0.0,0.0,353.0,51
C6113,25,Female,Married,Metro,Diploma,Employed,Third Party,2,1,1,231502,0,1,2,Email,Online,1,12,8,2015-09-08,2017-08-08,2017-03-04,2016-01-25,11,Sedan,12332,0.0,"(18, 25]",700.0,8.394250513347023,2523.0,2927
C6114,45,Male,Married,Urban,Bachelor's,Employed,Third Party,4,3,3,101513,3,4,1,Phone,Credit Card,2,19,8,,,,2019-12-18,14,Sedan,18492,0.0,"(35, 45]",0.0,0.0,0.0,1504
C6115,47,Female,Married,Rural,Bachelor's,Employed,Comprehensive,4,3,0,152472,1,2,0,Phone,Online,9,22,8,,,2000-01-01,2023-12-13,14,Hatchback,8955,0.0,"(45, 55]",0.0,0.0,8795.0,48
C6116,26,Male,Married,Urban,Bachelor's,Unemployed,Third Party,7,3,4,249136,3,1,0,Phone,Online,3,22,2,2016-02-03,2023-01-03,,2016-12-21,6,Sedan,17892,0.0,"(25, 35]",2526.0,7.989048596851472,0.0,2596
C6117,56,Male,Married,Rural,Bachelor's,Employed,Comprehensive,7,2,2,396647,3,3,2,In-Person,Credit Card,4,5,8,,,,2023-10-24,8,Sedan,11584,1.0,"(55, 65]",0.0,0.0,0.0,98
C6118,48,Female,Single,Rural,Master's,Self-Employed,Own Damage,9,1,1,169505,1,1,1,Email,Online,3,14,3,2016-01-10,,2018-11-04,2019-02-19,6,Hatchback,8233,0.0,"(45, 55]",0.0,8.054757015742641,1913.0,1806
C6119,38,Female,Married,Urban,Bachelor's,Employed,Comprehensive,9,2,4,179920,1,1,1,In-Person,Cheque,5,24,0,,,2020-04-07,2017-03-15,5,Hatchback,6221,0.0,"(35, 45]",0.0,0.0,1393.0,2512
C6120,64,Male,Married,Urban,Bachelor's,Unemployed,Third Party,5,3,3,16301,0,3,0,Phone,Online,0,11,1,,,2023-04-08,2019-11-09,1,Hatchback,7799,0.0,"(55, 65]",0.0,0.0,297.0,1543
C6121,51,Female,Single,Urban,Master's,Self-Employed,Own Damage,8,5,0,74905,1,1,0,Email,Credit Card,4,6,4,,,2000-01-01,2023-06-27,7,Sedan,13168,0.0,"(45, 55]",0.0,0.0,8795.0,217
C6122,48,Male,Married,Metro,Master's,Unemployed,Comprehensive,8,4,2,389708,2,1,1,In-Person,Cash,2,5,6,2018-06-05,,2018-03-12,2019-10-23,5,Hatchback,9216,0.0,"(45, 55]",0.0,5.653661875427789,2150.0,1560
C6123,69,Male,Married,Rural,Bachelor's,Self-Employed,Comprehensive,2,3,3,213165,2,4,2,Email,Credit Card,3,1,4,2015-03-11,2017-02-11,,2016-12-08,5,Hatchback,5107,0.0,"(65, 100]",703.0,8.889801505817934,0.0,2609
C6124,42,Male,Married,Urban,Master's,Employed,Third Party,1,5,1,431470,3,2,2,In-Person,Credit Card,4,18,9,,,,2022-05-20,13,Sedan,14489,0.0,"(35, 45]",0.0,0.0,0.0,620
C6125,29,Male,Married,Metro,Bachelor's,Self-Employed,Third Party,7,0,3,79971,1,2,2,Phone,Cheque,9,24,7,,,,2021-10-23,9,Hatchback,10232,0.0,"(25, 35]",0.0,0.0,0.0,829
C6126,18,Female,Married,Urban,High School,Employed,Comprehensive,6,4,0,156451,3,2,0,Email,Cash,3,3,7,2017-11-07,2023-10-07,2000-01-01,2021-11-26,7,Luxury,49253,0.0,,2160.0,6.228610540725531,8795.0,795
C6127,39,Female,Married,Urban,Bachelor's,Self-Employed,Third Party,5,3,0,215301,0,3,1,In-Person,Cheque,9,10,0,,,2000-01-01,2023-04-05,11,Hatchback,9851,0.0,"(35, 45]",0.0,0.0,8795.0,300
C6128,57,Female,Married,Urban,Bachelor's,Employed,Third Party,4,1,0,222393,1,2,1,Phone,Online,0,7,3,2017-08-04,2021-07-04,2000-01-01,2019-01-13,5,Sedan,18332,0.0,"(55, 65]",1430.0,6.48870636550308,8795.0,1843
C6129,54,Female,Married,Metro,Master's,Employed,Comprehensive,5,4,0,26912,0,4,2,In-Person,Cash,0,15,9,,,2000-01-01,2021-09-25,7,Sedan,7911,0.0,"(45, 55]",0.0,0.0,8795.0,857
C6130,64,Male,Married,Urban,Bachelor's,Unemployed,Own Damage,2,2,3,459233,3,4,0,Phone,Online,6,10,5,,,,2017-10-22,4,Hatchback,12822,0.0,"(55, 65]",0.0,0.0,0.0,2291
C6131,18,Female,Married,Urban,High School,Unemployed,Comprehensive,5,4,4,230107,1,1,2,Email,Cheque,7,22,2,2017-12-11,2022-11-11,,2020-02-25,9,SUV,14790,1.0,,1796.0,6.135523613963039,0.0,1435
C6132,18,Female,Married,Rural,High School,Employed,Comprehensive,7,1,2,164638,0,4,1,In-Person,Cheque,7,25,2,,,2023-10-10,2023-08-25,12,Hatchback,10587,0.0,,0.0,0.0,112.0,158
C6133,59,Female,Single,Rural,Master's,Self-Employed,Comprehensive,1,2,2,145109,3,4,2,Email,Cash,2,28,0,2017-10-07,2018-10-07,,2017-09-22,8,Hatchback,19368,1.0,"(55, 65]",365.0,6.313483915126626,0.0,2321
C6134,59,Female,Married,Urban,Bachelor's,Employed,Own Damage,2,3,4,433320,3,2,0,Phone,Cash,0,25,0,2019-11-12,2021-10-12,2020-08-05,2020-03-11,14,Sedan,6410,0.0,"(55, 65]",700.0,4.216290212183436,1273.0,1420
C6135,38,Female,Single,Metro,Master's,Employed,Comprehensive,3,5,1,198458,0,2,2,In-Person,Cheque,8,28,1,,,,2016-06-05,5,Hatchback,16549,0.0,"(35, 45]",0.0,0.0,0.0,2795
C6136,32,Male,Married,Urban,Master's,Self-Employed,Comprehensive,9,1,1,414767,3,2,1,Phone,Online,0,7,0,2016-07-05,,2018-03-01,2017-07-24,2,Hatchback,10661,0.0,"(25, 35]",0.0,7.57015742642026,2161.0,2381
C6137,34,Female,Married,Urban,Master's,Employed,Third Party,8,4,1,416395,2,1,1,In-Person,Cheque,6,10,8,,,,2021-03-03,2,Sedan,15246,0.0,"(25, 35]",0.0,0.0,0.0,1063
C6138,39,Female,Married,Urban,Bachelor's,Employed,Comprehensive,1,0,4,315904,1,3,1,Email,Cheque,8,13,8,,,,2018-11-24,7,Hatchback,5889,1.0,"(35, 45]",0.0,0.0,0.0,1893
C6139,55,Female,Married,Metro,Bachelor's,Self-Employed,Comprehensive,9,5,3,427840,3,3,1,Phone,Cheque,8,17,5,2020-10-07,,,2022-08-30,13,Sedan,6090,1.0,"(45, 55]",0.0,3.3127994524298425,0.0,518
C6140,52,Male,Single,Urban,Master's,Employed,Comprehensive,7,4,2,324852,0,1,0,In-Person,Cheque,4,21,2,2022-05-01,,,2023-09-14,8,Sedan,14740,0.0,"(45, 55]",0.0,1.7494866529774127,0.0,138
C6141,62,Male,Single,Urban,Master's,Employed,Comprehensive,9,2,3,36822,2,2,1,Phone,Cheque,7,4,2,,,2021-01-09,2020-08-12,3,Hatchback,15469,0.0,"(55, 65]",0.0,0.0,1116.0,1266
C6142,33,Female,Married,Urban,Bachelor's,Employed,Third Party,5,3,2,183794,3,3,0,In-Person,Cash,6,24,0,2023-07-11,,,2023-12-23,12,SUV,26619,1.0,"(25, 35]",0.0,0.5557837097878165,0.0,38
C6143,25,Male,Married,Metro,Bachelor's,Employed,Third Party,5,4,2,436826,1,2,0,In-Person,Online,4,29,3,,,,2023-08-08,0,Hatchback,16125,0.0,"(18, 25]",0.0,0.0,0.0,175
C6144,64,Female,Single,Urban,Master's,Self-Employed,Third Party,1,1,1,38750,3,4,2,Email,Cheque,9,8,0,,,,2021-11-14,1,SUV,29202,1.0,"(55, 65]",0.0,0.0,0.0,807
C6145,34,Male,Single,Urban,Bachelor's,Employed,Third Party,7,5,0,258871,2,4,2,In-Person,Online,3,10,0,2016-05-06,2023-04-06,2000-01-01,2023-02-11,0,Hatchback,6247,0.0,"(25, 35]",2526.0,7.734428473648186,8795.0,353
C6146,34,Male,Married,Urban,Bachelor's,Unemployed,Comprehensive,8,3,1,144525,1,4,1,Email,Cheque,8,25,0,,,2022-12-09,2021-12-25,2,Hatchback,10547,0.0,"(25, 35]",0.0,0.0,417.0,766
C6147,43,Male,Single,Urban,Master's,Employed,Comprehensive,1,1,0,74604,1,3,1,Phone,Online,9,5,0,2021-08-12,2022-08-12,2000-01-01,2022-09-26,5,Hatchback,17931,0.0,"(35, 45]",365.0,2.4668035592060233,8795.0,491
C6148,30,Male,Married,Urban,Bachelor's,Employed,Comprehensive,5,4,2,148669,2,2,0,In-Person,Cheque,5,21,4,,,2021-03-08,2023-05-29,5,Hatchback,12424,0.0,"(25, 35]",0.0,0.0,1058.0,246
C6149,34,Male,Married,Rural,Bachelor's,Employed,Comprehensive,7,0,3,275222,3,4,2,In-Person,Credit Card,4,25,2,,,2021-09-07,2021-10-26,10,Hatchback,7997,1.0,"(25, 35]",0.0,0.0,875.0,826
C6150,55,Male,Married,Metro,Bachelor's,Employed,Third Party,3,4,0,341208,3,2,2,Phone,Cheque,4,5,8,2019-09-11,2022-08-11,2000-01-01,2020-03-20,12,Sedan,16212,1.0,"(45, 55]",1065.0,4.386036960985626,8795.0,1411
C6151,34,Male,Single,Metro,Bachelor's,Employed,Third Party,2,1,3,368150,1,1,0,Phone,Credit Card,9,24,4,,,,2023-09-24,13,Hatchback,7681,0.0,"(25, 35]",0.0,0.0,0.0,128
C6152,65,Male,Single,Urban,Bachelor's,Self-Employed,Comprehensive,1,1,3,206498,2,3,1,Email,Cash,3,10,1,,,,2021-08-25,13,Hatchback,18830,0.0,"(55, 65]",0.0,0.0,0.0,888
C6153,31,Male,Married,Rural,Bachelor's,Employed,Comprehensive,3,1,3,387791,0,1,0,Phone,Credit Card,1,7,6,2018-12-03,2021-11-03,,2019-04-07,0,Hatchback,9427,0.0,"(25, 35]",1066.0,5.158110882956879,0.0,1759
C6154,62,Male,Married,Urban,Bachelor's,Employed,Third Party,8,0,2,167157,2,4,2,Email,Online,5,7,2,,,2019-12-10,2022-05-04,0,Hatchback,6349,0.0,"(55, 65]",0.0,0.0,1512.0,636
C6155,23,Male,Single,Urban,Bachelor's,Employed,Own Damage,3,0,3,154726,3,3,1,Phone,Credit Card,8,2,5,,,,2017-11-05,1,SUV,19354,1.0,"(18, 25]",0.0,0.0,0.0,2277
C6156,52,Female,Single,Metro,Bachelor's,Unemployed,Third Party,3,5,3,27655,0,1,1,Email,Credit Card,7,5,1,,,2020-01-09,2020-08-26,2,Hatchback,6693,0.0,"(45, 55]",0.0,0.0,1482.0,1252
C6157,63,Male,Single,Urban,Master's,Employed,Comprehensive,4,4,3,318766,3,1,1,In-Person,Online,1,3,1,,,,2023-10-29,9,Sedan,15948,0.0,"(55, 65]",0.0,0.0,0.0,93
C6158,31,Male,Married,Urban,Master's,Self-Employed,Third Party,3,1,2,311682,2,2,0,Phone,Cash,0,28,6,,,,2018-08-28,2,Hatchback,5711,1.0,"(25, 35]",0.0,0.0,0.0,1981
C6159,64,Female,Married,Urban,Bachelor's,Self-Employed,Third Party,3,3,2,425023,0,3,2,In-Person,Cash,8,4,2,2016-01-07,2019-01-07,2018-04-10,2017-10-23,11,SUV,18900,0.0,"(55, 65]",1096.0,8.062970568104038,2121.0,2290
C6160,25,Male,Single,Urban,Diploma,Employed,Third Party,3,3,3,52888,2,1,1,Email,Cash,5,4,0,2020-01-09,2023-01-09,2021-08-09,2021-11-11,12,Sedan,14896,0.0,"(18, 25]",1096.0,4.057494866529774,904.0,810
C6161,32,Female,Married,Urban,Bachelor's,Employed,Third Party,2,4,0,398583,2,1,2,Email,Cash,9,25,8,2023-04-03,,2000-01-01,2023-12-16,3,Hatchback,18607,0.0,"(25, 35]",0.0,0.8268309377138946,8795.0,45
C6162,44,Female,Married,Metro,Master's,Employed,Comprehensive,4,3,0,214430,0,4,1,Email,Credit Card,3,5,3,2022-05-10,,2000-01-01,2022-12-14,7,Sedan,7129,0.0,"(35, 45]",0.0,1.7248459958932238,8795.0,412
C6163,30,Male,Married,Metro,Bachelor's,Employed,Third Party,3,4,2,68748,2,4,1,In-Person,Credit Card,1,2,2,,,2020-04-12,2020-10-04,11,Hatchback,8672,0.0,"(25, 35]",0.0,0.0,1388.0,1213
C6164,66,Male,Married,Urban,Master's,Employed,Comprehensive,9,4,0,180459,0,4,2,Phone,Credit Card,9,3,6,2017-02-04,,2000-01-01,2023-08-05,5,Hatchback,13086,0.0,"(65, 100]",0.0,6.98425735797399,8795.0,178
C6165,48,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,4,2,3,384692,1,4,0,In-Person,Cheque,2,26,2,2016-01-11,,,2019-10-27,12,Hatchback,11487,0.0,"(45, 55]",0.0,8.05201916495551,0.0,1556
C6166,52,Male,Married,Urban,Master's,Employed,Third Party,5,4,1,157502,0,1,0,Email,Credit Card,2,6,6,,,,2021-06-26,1,Hatchback,19923,0.0,"(45, 55]",0.0,0.0,0.0,948
C6167,23,Male,Married,Urban,Bachelor's,Self-Employed,Comprehensive,6,4,4,103422,2,1,2,Email,Online,3,7,1,2019-08-08,,2021-03-01,2021-10-02,6,Hatchback,10463,0.0,"(18, 25]",0.0,4.479123887748118,1065.0,850
C6168,22,Male,Married,Metro,High School,Self-Employed,Comprehensive,5,0,3,81465,2,1,2,Phone,Cash,6,11,8,,,,2020-05-17,12,Luxury,24479,0.0,"(18, 25]",0.0,0.0,0.0,1353
C6169,39,Female,Married,Urban,Bachelor's,Employed,Comprehensive,7,2,4,346083,1,3,2,Phone,Cheque,0,25,1,,,2020-09-09,2022-05-15,8,Luxury,25207,0.0,"(35, 45]",0.0,0.0,1238.0,625
C6170,66,Male,Single,Rural,Bachelor's,Employed,Own Damage,5,1,1,211736,1,3,0,Email,Credit Card,4,23,5,2022-04-08,,2023-05-08,2023-08-29,11,Hatchback,10985,0.0,"(65, 100]",0.0,1.8124572210814511,267.0,154
C6171,40,Male,Single,Urban,Bachelor's,Employed,Third Party,1,3,3,315629,1,3,1,In-Person,Cheque,4,10,9,,,,2016-06-26,12,SUV,26870,0.0,"(35, 45]",0.0,0.0,0.0,2774
C6172,42,Female,Married,Urban,Bachelor's,Employed,Comprehensive,8,4,4,300068,1,2,1,Email,Cheque,8,21,3,2022-02-04,,,2022-08-30,7,Sedan,14946,0.0,"(35, 45]",0.0,1.9849418206707734,0.0,518
C6173,51,Male,Single,Urban,Bachelor's,Unemployed,Comprehensive,8,5,3,322019,1,4,0,Phone,Cash,4,8,7,2016-10-05,,,2023-11-08,6,Hatchback,14885,0.0,"(45, 55]",0.0,7.318275154004107,0.0,83
C6174,43,Male,Married,Urban,Master's,Employed,Third Party,4,4,4,331688,2,1,2,Phone,Online,3,8,2,2017-11-10,2021-10-10,,2018-05-29,8,Luxury,19398,0.0,"(35, 45]",1430.0,6.220396988364135,0.0,2072
C6175,64,Male,Single,Metro,Bachelor's,Employed,Third Party,6,1,1,332960,3,2,1,In-Person,Cash,9,8,2,2019-04-08,,,2021-04-15,4,Hatchback,7885,0.0,"(55, 65]",0.0,4.813141683778234,0.0,1020
C6176,22,Male,Married,Metro,High School,Employed,Third Party,1,4,0,25879,3,2,2,Phone,Cheque,9,29,7,,,2000-01-01,2021-01-09,9,Sedan,5072,1.0,"(18, 25]",0.0,0.0,8795.0,1116
C6177,43,Female,Married,Metro,Master's,Employed,Comprehensive,9,0,4,427722,0,4,2,Email,Cheque,7,5,0,,,2021-01-09,2022-06-03,1,Luxury,42125,0.0,"(35, 45]",0.0,0.0,1116.0,606
C6178,37,Male,Married,Urban,Master's,Employed,Third Party,6,3,2,425668,2,1,0,Phone,Online,9,18,4,,,,2023-02-15,8,Hatchback,11591,0.0,"(35, 45]",0.0,0.0,0.0,349
C6179,23,Male,Single,Metro,Diploma,Employed,Comprehensive,7,4,4,273829,1,1,2,Phone,Credit Card,4,11,8,,,2020-04-01,2022-12-05,2,SUV,27905,0.0,"(18, 25]",0.0,0.0,1399.0,421
C6180,23,Male,Married,Rural,Bachelor's,Employed,Third Party,1,2,0,106759,3,2,0,Phone,Online,6,8,8,,,2000-01-01,2023-11-25,9,Hatchback,12275,0.0,"(18, 25]",0.0,0.0,8795.0,66
C6181,67,Male,Single,Rural,Bachelor's,Employed,Comprehensive,4,5,0,124084,3,1,2,Email,Credit Card,8,19,4,,,2000-01-01,2023-12-04,11,Luxury,18697,0.0,"(65, 100]",0.0,0.0,8795.0,57
C6182,35,Male,Single,Urban,Master's,Self-Employed,Third Party,7,5,4,114979,2,1,2,Phone,Cash,0,27,1,,2022-11-02,2015-12-05,2019-12-29,7,SUV,29413,0.0,"(25, 35]",0.0,0.0,2978.0,1493
C6183,21,Female,Single,Urban,High School,Employed,Third Party,4,2,1,453676,0,2,0,In-Person,Cheque,9,4,6,,,,2020-06-09,1,SUV,23708,0.0,"(18, 25]",0.0,0.0,0.0,1330
C6184,34,Female,Married,Metro,Bachelor's,Unemployed,Third Party,1,1,2,396349,3,2,0,In-Person,Credit Card,1,12,7,2023-09-04,,,2023-10-07,4,Hatchback,7377,0.0,"(25, 35]",0.0,0.405201916495551,0.0,115
C6185,31,Male,Married,Urban,Bachelor's,Employed,Own Damage,3,5,1,342984,1,4,0,Email,Cheque,1,20,3,2019-12-08,2022-11-08,,2021-05-16,14,Hatchback,13782,0.0,"(25, 35]",1066.0,4.145106091718001,0.0,989
C6186,31,Male,Married,Rural,Bachelor's,Employed,Own Damage,5,5,0,245877,3,2,1,Phone,Online,2,10,2,,,2000-01-01,2021-09-26,8,Luxury,32494,0.0,"(25, 35]",0.0,0.0,8795.0,856
C6187,30,Female,Married,Metro,Bachelor's,Employed,Comprehensive,3,2,1,203798,0,3,0,Email,Cash,2,3,1,,,,2017-04-25,12,Hatchback,9844,0.0,"(25, 35]",0.0,0.0,0.0,2471
C6188,24,Male,Married,Metro,Bachelor's,Employed,Comprehensive,6,1,3,387168,2,2,1,Email,Online,1,13,9,,,,2023-05-31,3,Hatchback,15830,0.0,"(18, 25]",0.0,0.0,0.0,244
C6189,61,Male,Married,Metro,Bachelor's,Self-Employed,Comprehensive,8,4,1,492123,0,3,1,Phone,Credit Card,1,14,5,,,2023-04-11,2023-10-07,1,SUV,23848,0.0,"(55, 65]",0.0,0.0,294.0,115
C6190,32,Male,Married,Urban,Bachelor's,Employed,Third Party,7,2,4,49236,3,3,0,In-Person,Cheque,3,24,8,,2022-11-05,,2016-11-20,3,Luxury,19056,0.0,"(25, 35]",0.0,0.0,0.0,2627
